          50           1
 srtio3_RT_rot_z.rot                     
  -3.21766920E-02   1.54443634    
  -3.09120715E-02   0.00000000    
  -2.96474528E-02   1.54443634    
  -2.83828322E-02   1.54443634    
  -2.71182116E-02   4.63330889    
  -2.58535929E-02   1.54443634    
  -2.45889723E-02   3.08887267    
  -2.33243518E-02   1.54443634    
  -2.20597312E-02   1.54443634    
  -2.07951125E-02   6.17774534    
  -1.95304919E-02   7.72218132    
  -1.82658732E-02   6.17774534    
  -1.70012526E-02   10.8110542    
  -1.57366320E-02   6.17774534    
  -1.44720115E-02   15.4443626    
  -1.32073928E-02   7.72218132    
  -1.19427722E-02   20.0776711    
  -1.06781516E-02   15.4443626    
  -9.41353291E-03   30.8887253    
  -8.14891234E-03   37.0664711    
  -6.88429177E-03   29.3442898    
  -5.61967306E-03   26.2554169    
  -4.35505249E-03   27.7998524    
  -3.09043191E-03   38.6109085    
  -1.82581320E-03   41.6997795    
  -5.61192632E-04   32.4331627    
   7.03427941E-04   40.1553421    
   1.96804851E-03   40.1553421    
   3.23266909E-03   38.6109085    
   4.49728593E-03   18.5332355    
   5.76190650E-03   37.0664711    
   7.02652708E-03   32.4331627    
   8.29114765E-03   27.7998524    
   9.55576822E-03   27.7998524    
   1.08203888E-02   29.3442898    
   1.20850094E-02   26.2554169    
   1.33496262E-02   13.8999262    
   1.46142468E-02   12.3554907    
   1.58788674E-02   15.4443626    
   1.71434879E-02   10.8110542    
   1.84081085E-02   6.17774534    
   1.96727291E-02   10.8110542    
   2.09373459E-02   7.72218132    
   2.22019665E-02   4.63330889    
   2.34665871E-02   6.17774534    
   2.47312076E-02   1.54443634    
   2.59958282E-02   0.00000000    
   2.72604488E-02   3.08887267    
   2.85250656E-02   1.54443634    
   2.97896862E-02   0.00000000    
   3.10543068E-02   1.54443634    
