Q (Ang^-1), RMC, Data
  0.68100000000000005       ,    9.4698408386905936E-002  ,   0.29069717857994781     
  0.70099999999999996       ,   0.10276975997316472       ,   0.26741005994492911     
  0.72099999999999997       ,    6.9841370470703878E-002  ,   0.19990877602768040     
  0.74099999999999999       ,    7.5271048257677386E-004  ,    9.4564739697802366E-002
  0.76100000000000001       ,   -9.6541593255692032E-002  ,   -3.8932930938722680E-002
  0.78100000000000003       ,  -0.21180975380441089       ,  -0.18856188511276353     
  0.80100000000000005       ,  -0.33355228583227009       ,  -0.34112691053258432     
  0.82099999999999995       ,  -0.45008903714782816       ,  -0.48348877162168519     
  0.84099999999999997       ,  -0.55062591544525608       ,  -0.60375113226275212     
  0.86099999999999999       ,  -0.62620797818987939       ,  -0.69230185320047233     
  0.88100000000000001       ,  -0.67047803756192459       ,  -0.74262046290658046     
  0.90100000000000002       ,  -0.68017911087650773       ,  -0.75178641236887356     
  0.92100000000000004       ,  -0.65536312286487530       ,  -0.72065070571819345     
  0.94099999999999995       ,  -0.59929505568005104       ,  -0.65366411034792604     
  0.96099999999999997       ,  -0.51806886836695198       ,  -0.55838567246919735     
  0.98099999999999998       ,  -0.41997660703573109       ,  -0.44472303512693623     
   1.0009999999999999       ,  -0.31469305493438460       ,  -0.32397870147030372     
   1.0209999999999999       ,  -0.21235328216822752       ,  -0.20779202147227485     
   1.0409999999999999       ,  -0.12260834615263586       ,  -0.10707406542107591     
   1.0609999999999999       ,   -5.3744604092006765E-002  ,   -3.1031185466096033E-002
   1.0810000000000000       ,   -1.1944745067061377E-002  ,    1.3636764702161861E-002
   1.1010000000000000       ,   -7.5450797873081316E-004  ,    2.3294865435212406E-002
   1.1210000000000000       ,   -2.0799481088443143E-002  ,   -2.3573847046088957E-003
   1.1410000000000000       ,   -6.9773193319939475E-002  ,   -6.0324406856257312E-002
   1.1610000000000000       ,  -0.14269301206312696       ,  -0.14465161058837750     
   1.1810000000000000       ,  -0.23239636534815186       ,  -0.24702541668245614     
   1.2010000000000001       ,  -0.33022862479366871       ,  -0.35757740147564987     
   1.2210000000000001       ,  -0.42685746044859124       ,  -0.46581630316638845     
   1.2410000000000001       ,  -0.51313801583151164       ,  -0.56160130457465107     
   1.2609999999999999       ,  -0.58094970423149750       ,  -0.63606760481127655     
   1.2809999999999999       ,  -0.62392902654714177       ,  -0.68242092199843063     
   1.3009999999999999       ,  -0.63803315145922745       ,  -0.69653062237489027     
   1.3210000000000000       ,  -0.62188508153837174       ,  -0.67727038546803009     
   1.3410000000000000       ,  -0.57687155505025767       ,  -0.62657889312807113     
   1.3610000000000000       ,  -0.50698754100181431       ,  -0.54923880485997623     
   1.3810000000000000       ,  -0.41844421774993640       ,  -0.45239791232054355     
   1.4010000000000000       ,  -0.31907861553909833       ,  -0.34487954776213936     
   1.4210000000000000       ,  -0.21762075520253141       ,  -0.23634799157859179     
   1.4410000000000001       ,  -0.12288657271830025       ,  -0.13640714296756110     
   1.4610000000000001       ,   -4.2971101206228456E-002  ,   -5.3716010919228639E-002
   1.4810000000000001       ,    1.5484224710971918E-002  ,    4.7977665831250571E-003
   1.5009999999999999       ,    4.7883575006988512E-002  ,    3.4554886252926194E-002
   1.5209999999999999       ,    5.2074766447625237E-002  ,    3.3716492372219208E-002
   1.5409999999999999       ,    2.8518124663701794E-002  ,    3.3171901331495797E-003
   1.5609999999999999       ,   -1.9787878245584256E-002  ,   -5.2871215650749759E-002
   1.5810000000000000       ,   -8.7615894018481730E-002  ,  -0.12873056922390694     
   1.6010000000000000       ,  -0.16802403522296883       ,  -0.21640372198782273     
   1.6210000000000000       ,  -0.25302669422735913       ,  -0.30706052095702269     
   1.6410000000000000       ,  -0.33435898833182320       ,  -0.39175012353310362     
   1.6610000000000000       ,  -0.40426346341828284       ,  -0.46225958159092329     
   1.6810000000000000       ,  -0.45622570406649843       ,  -0.51189824740301393     
   1.7010000000000001       ,  -0.48559022208714264       ,  -0.53613455048574399     
   1.7210000000000001       ,  -0.48999900546857217       ,  -0.53302543551395587     
   1.7410000000000001       ,  -0.46961141738957501       ,  -0.50339798581179229     
   1.7609999999999999       ,  -0.42708427327104165       ,  -0.45076573720804708     
   1.7809999999999999       ,  -0.36731307747577585       ,  -0.38098682632575243     
   1.8009999999999999       ,  -0.29695756768575765       ,  -0.30169517601778828     
   1.8210000000000000       ,  -0.22379488264850744       ,  -0.22155720675498897     
