          50           1
 srtio3_5k_rot_z.rot                     
  -6.75604269E-02  0.662855387    
  -6.49412870E-02   0.00000000    
  -6.23221472E-02   0.00000000    
  -5.97030073E-02   0.00000000    
  -5.70838675E-02  0.662855387    
  -5.44647276E-02   1.32571077    
  -5.18455878E-02  0.662855387    
  -4.92264479E-02   4.63998747    
  -4.66073081E-02   4.63998747    
  -4.39881682E-02   4.63998747    
  -4.13690284E-02   5.96569872    
  -3.87498885E-02   8.61711979    
  -3.61307450E-02   6.62855387    
  -3.35116051E-02   9.27997494    
  -3.08924653E-02   10.6056862    
  -2.82733254E-02   18.5599499    
  -2.56541856E-02   13.9199638    
  -2.30350457E-02   11.2685423    
  -2.04159059E-02   15.9085283    
  -1.77967660E-02   10.6056862    
  -1.51776262E-02   11.2685423    
  -1.25584863E-02   13.9199638    
  -9.93934646E-03   8.61711979    
  -7.32020661E-03   8.61711979    
  -4.70106304E-03   5.96569872    
  -2.08192319E-03   9.94283009    
   5.37216663E-04   9.94283009    
   3.15635651E-03   5.96569872    
   5.77549636E-03   7.29140902    
   8.39463621E-03   6.62855387    
   1.10137761E-02   5.30284309    
   1.36329159E-02   11.2685423    
   1.62520558E-02   13.9199638    
   1.88711956E-02   11.2685423    
   2.14903355E-02   11.9313974    
   2.41094753E-02   10.6056862    
   2.67286152E-02   11.2685423    
   2.93477550E-02   16.5713844    
   3.19668949E-02   14.5828180    
   3.45860347E-02   13.2571077    
   3.72051746E-02   9.94283009    
   3.98243144E-02   5.96569872    
   4.24434543E-02   10.6056862    
   4.50625941E-02   5.96569872    
   4.76817340E-02   1.98856604    
   5.03008738E-02   3.97713208    
   5.29200137E-02   1.98856604    
   5.55391535E-02   1.98856604    
   5.81583008E-02   1.32571077    
   6.07774332E-02   0.00000000    
   6.33965805E-02   1.32571077    
