r (Ang), PDF (RMC), PDF (Expt)
   1.0000000000000000E-002  ,  -0.35237283100000000       ,    43.141290300000001     
   2.0000000000000000E-002  ,  -0.35237283100000000       ,    42.331358029999997     
   2.9999999999999999E-002  ,  -0.35237283100000000       ,    41.003509886666698     
   4.0000000000000001E-002  ,  -0.35237283100000000       ,    39.207333560000002     
   5.0000000000000003E-002  ,  -0.35237283100000000       ,    36.992416740000003     
   5.9999999999999998E-002  ,  -0.35237283100000000       ,    34.430386089999999     
   7.0000000000000007E-002  ,  -0.35237283100000000       ,    31.599165122857102     
   8.0000000000000002E-002  ,  -0.35237283100000000       ,    28.579038669999999     
   8.9999999999999997E-002  ,  -0.35237283100000000       ,    25.451341037777802     
  0.10000000000000001       ,  -0.35237283100000000       ,    22.301237115999999     
  0.11000000000000000       ,  -0.35237283100000000       ,    19.209970574545501     
  0.12000000000000000       ,  -0.35237283100000000       ,    16.245478218333300     
  0.13000000000000000       ,  -0.35237283100000000       ,    13.464965053846200     
  0.14000000000000001       ,  -0.35237283100000000       ,    10.923459711428601     
  0.14999999999999999       ,  -0.35237283100000000       ,    8.6525009306666707     
  0.16000000000000000       ,  -0.35237283100000000       ,    6.6757427662500000     
  0.17000000000000001       ,  -0.35237283100000000       ,    5.0015505364705897     
  0.17999999999999999       ,  -0.35237283100000000       ,    3.6272476944444398     
  0.19000000000000000       ,  -0.35237283100000000       ,    2.5368018252631601     
  0.20000000000000001       ,  -0.35237283100000000       ,    1.7058165359999999     
  0.20999999999999999       ,  -0.35237283100000000       ,    1.1050970914285700     
  0.22000000000000000       ,  -0.35237283100000000       ,   0.69573031727272705     
  0.23000000000000001       ,  -0.35237283100000000       ,   0.43982125043478298     
  0.23999999999999999       ,  -0.35237283100000000       ,   0.30028101166666699     
  0.25000000000000000       ,  -0.35237283100000000       ,   0.23934325040000001     
  0.26000000000000001       ,  -0.35237283100000000       ,   0.22378034461538501     
  0.27000000000000002       ,  -0.35237283100000000       ,   0.22651167037037001     
  0.28000000000000003       ,  -0.35237283100000000       ,   0.22550592357142901     
  0.28999999999999998       ,  -0.35237283100000000       ,   0.20405049448275900     
  0.29999999999999999       ,  -0.35237283100000000       ,   0.15537476200000000     
  0.31000000000000000       ,  -0.35237283100000000       ,    7.4648135483871003E-002
  0.32000000000000001       ,  -0.35237283100000000       ,   -3.6157690625000002E-002
  0.33000000000000002       ,  -0.35237283100000000       ,  -0.16929938606060599     
  0.34000000000000002       ,  -0.35237283100000000       ,  -0.31891690823529401     
  0.35000000000000003       ,  -0.35237283100000000       ,  -0.47226371428571401     
  0.35999999999999999       ,  -0.35237283100000000       ,  -0.61892783444444399     
  0.37000000000000000       ,  -0.35237283100000000       ,  -0.75051638918918895     
  0.38000000000000000       ,  -0.35237283100000000       ,  -0.85691008157894699     
  0.39000000000000001       ,  -0.35237283100000000       ,  -0.93411340820512800     
  0.40000000000000002       ,  -0.35237283100000000       ,  -0.97853041600000001     
  0.41000000000000003       ,  -0.35237283100000000       ,  -0.98852858439024405     
  0.41999999999999998       ,  -0.35237283100000000       ,  -0.96735350809523801     
  0.42999999999999999       ,  -0.35237283100000000       ,  -0.92025527023255804     
  0.44000000000000000       ,  -0.35237283100000000       ,  -0.85200667363636395     
  0.45000000000000001       ,  -0.35237283100000000       ,  -0.77062943422222197     
  0.46000000000000002       ,  -0.35237283100000000       ,  -0.68344772739130399     
  0.47000000000000003       ,  -0.35237283100000000       ,  -0.59786576595744700     
  0.47999999999999998       ,  -0.35237283100000000       ,  -0.51998202708333296     
  0.48999999999999999       ,  -0.35237283100000000       ,  -0.45472249061224501     
  0.50000000000000000       ,  -0.35237283100000000       ,  -0.40595788880000000     
  0.51000000000000001       ,  -0.35237283100000000       ,  -0.37531075176470602     
  0.52000000000000002       ,  -0.35237283100000000       ,  -0.36173584115384599     
  0.53000000000000003       ,  -0.35237283100000000       ,  -0.36426680452830201     
  0.54000000000000004       ,  -0.35237283100000000       ,  -0.37956009629629600     
  0.55000000000000004       ,  -0.35237283100000000       ,  -0.40391427490909099     
  0.56000000000000005       ,  -0.35237283100000000       ,  -0.43330195785714298     
  0.57000000000000006       ,  -0.35237283100000000       ,  -0.46397838596491198     
  0.57999999999999996       ,  -0.35237283100000000       ,  -0.49074713896551703     
  0.58999999999999997       ,  -0.35237283100000000       ,  -0.51156566067796605     
  0.59999999999999998       ,  -0.35237283100000000       ,  -0.52452756533333300     
  0.60999999999999999       ,  -0.35237283100000000       ,  -0.52785147606557403     
  0.62000000000000000       ,  -0.35237283100000000       ,  -0.52200374741935496     
  0.63000000000000000       ,  -0.35237283100000000       ,  -0.50742112412698404     
