266	
Nb EXAFS (no background)	
13.85	-0.00175558576
13.9	-0.00208752791
13.95	-0.00203484056
14	-0.00150703511
14.05	-5.246768E-4
14.1	5.3344521E-4
14.15	9.0590661E-4
14.2	4.92389834E-4
14.25	-1.438402E-4
14.3	-6.8730455E-4
14.35	-0.00112355903
14.4	-0.00107197656
14.45	-4.3315184E-4
14.5	7.19777E-5
14.55	8.5791555E-4
14.6	0.00211922149
14.65	0.00187348831
14.7	0.00253828514
14.75	0.0038655654
14.8	0.00380902866
14.85	0.0045884155
14.9	0.0053272625
14.95	0.0060707748
15	0.0061913243
