Q (Ang^-1), RMC, Data
  0.710000000000000       ,  -0.121451533125414       ,  -9.096873545664540E-002
  0.730000000000000       ,  -0.153206618908166       ,  -0.130154455195635     
  0.749999900000000       ,  -0.185891798202018       ,  -0.169366672525721     
  0.769999900000000       ,  -0.218721535810026       ,  -0.207880413735422     
  0.789999900000000       ,  -0.250924441477968       ,  -0.244989771343565     
  0.809999900000000       ,  -0.281757346689279       ,  -0.280020777762854     
  0.829999900000000       ,  -0.310517891164014       ,  -0.312342624997026     
  0.849999800000000       ,  -0.336556252899375       ,  -0.341378076949035     
  0.869999800000000       ,  -0.359286409392436       ,  -0.366613532563655     
  0.889999800000000       ,  -0.378194826285673       ,  -0.387606438428598     
  0.909999800000000       ,  -0.392849034115462       ,  -0.403992827498607     
  0.929999800000000       ,  -0.402903965833673       ,  -0.415492642072368     
  0.949999700000000       ,  -0.408106756345799       ,  -0.421913645233999     
  0.969999700000000       ,  -0.408299906660433       ,  -0.423153852575983     
  0.989999700000000       ,  -0.403422448511461       ,  -0.419202040410225     
   1.01000000000000       ,  -0.393509446112193       ,  -0.410136805848422     
   1.03000000000000       ,  -0.378690455328659       ,  -0.396124634682099     
   1.05000000000000       ,  -0.359184785763636       ,  -0.377415048314458     
   1.07000000000000       ,  -0.335296603567802       ,  -0.354335606577202     
   1.09000000000000       ,  -0.307407949700085       ,  -0.327285027408566     
   1.11000000000000       ,  -0.275970564290793       ,  -0.296725228837604     
   1.13000000000000       ,  -0.241496576424194       ,  -0.263172356066259     
   1.15000000000000       ,  -0.204548248941022       ,  -0.227186971531283     
   1.17000000000000       ,  -0.165726983171595       ,  -0.189363599422986     
   1.19000000000000       ,  -0.125661799711828       ,  -0.150319825931312     
   1.21000000000000       ,  -8.499751826052504E-002  ,  -0.110685162317569     
   1.23000000000000       ,  -4.438286204700984E-002  ,  -7.108987968779586E-002
   1.25000000000000       ,  -4.458710482352723E-003  ,  -3.215402206843231E-002
   1.27000000000000       ,   3.415328255734897E-002  ,   5.523201865073117E-003
   1.28999900000000       ,   7.085971935986303E-002  ,   4.137172027312537E-002
   1.30999900000000       ,   0.105112751592227       ,   7.486697349687099E-002
   1.32999900000000       ,   0.136408129641696       ,   0.105527507533047     
   1.34999900000000       ,   0.164300682738143       ,   0.132929611073753     
   1.36999900000000       ,   0.188409217028770       ,   0.156711653412012     
   1.38999900000000       ,   0.208421973780615       ,   0.176579009175958     
   1.40999900000000       ,   0.224100683789554       ,   0.192307659699296     
   1.42999900000000       ,   0.235283170668274       ,   0.203746430383700     
   1.44999900000000       ,   0.241884484980437       ,   0.210817850587934     
   1.46999900000000       ,   0.243896580365862       ,   0.213517649604710     
   1.48999900000000       ,   0.241386571266035       ,   0.211912928610712     
   1.50999900000000       ,   0.234493639034996       ,   0.206139073569336     
   1.52999900000000       ,   0.223424678565667       ,   0.196395497431363     
   1.54999900000000       ,   0.208448800577884       ,   0.182940321159572     
   1.56999900000000       ,   0.189890824958967       ,   0.166084121693366     
   1.58999900000000       ,   0.168123917641272       ,   0.146182890622124     
   1.60999900000000       ,   0.143561537136271       ,   0.123630359770548     
   1.62999900000000       ,   0.116648866791233       ,   9.884985890667129E-002
   1.64999900000000       ,   8.785391494427371E-002  ,   7.228587622982204E-002
   1.66999900000000       ,   5.765846736260585E-002  ,   4.439549412567506E-002
   1.68999900000000       ,   2.654907467822182E-002  ,   1.563987091092430E-002
   1.70999900000000       ,  -4.991747910548485E-003  ,  -1.352406596996312E-002
   1.72999900000000       ,  -3.649394043904616E-002  ,  -4.265155841578791E-002
   1.74999900000000       ,  -6.750778161117926E-002  ,  -7.131744258954341E-002
   1.76999900000000       ,  -9.761109536913755E-002  ,  -9.912292950763446E-002
   1.78999900000000       ,  -0.126415658075556       ,  -0.125701627364685     
   1.80999900000000       ,  -0.153572703933544       ,  -0.150724710513970     
   1.82999900000000       ,  -0.178777448106093       ,  -0.173905160433939     
   1.84999900000000       ,  -0.201772570009798       ,  -0.195001025506099     
   1.86999900000000       ,  -0.222350622919789       ,  -0.213817668519348     
   1.88999900000000       ,  -0.240355359799462       ,  -0.230208993006280     
   1.90999900000000       ,  -0.255681988632830       ,  -0.244077661320003     
   1.92999900000000       ,  -0.268276392980741       ,  -0.255374338304643     
   1.94999900000000       ,  -0.278133374526588       ,  -0.264096014055834     
   1.96999900000000       ,  -0.285293993584665       ,  -0.270283477203079     
   1.98999900000000       ,  -0.289842100527405       ,  -0.274018026014169     
   2.00999900000000       ,  -0.291900165516817       ,  -0.275417518116527     
   2.02999900000000       ,  -0.291624525535928       ,  -0.274631870504968     
   2.04999900000000       ,  -0.289200176313423       ,  -0.271838129578116     
   2.06999900000000       ,  -0.284835242197605       ,  -0.267235236102398     
   2.08999900000000       ,  -0.278755259318334       ,  -0.261038612198315     
   2.10999900000000       ,  -0.271197406506194       ,  -0.253474696702981     
   2.12999900000000       ,  -0.262404814518496       ,  -0.244775551677586     
   2.14999900000000       ,  -0.252621077322629       ,  -0.235173656554350     
   2.16999900000000       ,  -0.242085079743349       ,  -0.224896997670327     
   2.18999900000000       ,  -0.231026243984116       ,  -0.214164549983588     
   2.20999900000000       ,  -0.219660283724486       ,  -0.203182234925557     
   2.22999900000000       ,  -0.208185539057572       ,  -0.192139423963916     
   2.24999900000000       ,  -0.196779948875227       ,  -0.181206041914302     
   2.26999900000000       ,  -0.185598699865456       ,  -0.170530307745826     
   2.28999900000000       ,  -0.174772573497070       ,  -0.160237133983872     
   2.30999900000000       ,  -0.164406994669418       ,  -0.150427189231487     
