263	
I_Sr-backgrSr EXAFS (no background)	
13.9	3.955360212E-4
13.95	5.443698528E-4
14	9.44684069E-4
14.05	0.001037226418
14.1	8.0212585E-5
14.15	5.1813996E-5
14.2	3.14740485E-4
14.25	-2.9880147E-5
14.3	-1.21605975E-4
14.35	-3.7083273E-4
14.4	-3.6113429E-4
14.45	-4.0426916E-4
14.5	-5.2686489E-4
14.55	-5.1848772E-4
14.6	-3.93040255E-4
14.65	-3.59313163E-4
14.7	-3.53942179E-4
14.75	-3.57340236E-4
14.8	-5.00551359E-4
14.85	-6.59620993E-4
14.9	-9.4902102E-4
14.95	-0.00116331479
15	-0.00110308635
