2000
NPDF_SNAO_NO_ripples
0.01	43.1412903
0.02	42.33135803
0.03	41.0035098866667
0.04	39.20733356
0.05	36.99241674
0.06	34.43038609
0.07	31.5991651228571
0.08	28.57903867
0.09	25.4513410377778
0.1	22.301237116
0.11	19.2099705745455
0.12	16.2454782183333
0.13	13.4649650538462
0.14	10.9234597114286
0.15	8.65250093066667
0.16	6.67574276625
0.17	5.00155053647059
0.18	3.62724769444444
0.19	2.53680182526316
0.2	1.705816536
0.21	1.10509709142857
0.22	0.695730317272727
0.23	0.439821250434783
0.24	0.300281011666667
0.25	0.2393432504
0.26	0.223780344615385
0.27	0.22651167037037
0.28	0.225505923571429
0.29	0.204050494482759
0.3	0.155374762
0.31	0.074648135483871
0.32	-0.036157690625
0.33	-0.169299386060606
0.34	-0.318916908235294
0.35	-0.472263714285714
0.36	-0.618927834444444
0.37	-0.750516389189189
0.38	-0.856910081578947
0.39	-0.934113408205128
0.4	-0.978530416
0.41	-0.988528584390244
0.42	-0.967353508095238
0.43	-0.920255270232558
0.44	-0.852006673636364
0.45	-0.770629434222222
0.46	-0.683447727391304
0.47	-0.597865765957447
0.48	-0.519982027083333
0.49	-0.454722490612245
0.5	-0.4059578888
0.51	-0.375310751764706
0.52	-0.361735841153846
0.53	-0.364266804528302
0.54	-0.379560096296296
0.55	-0.403914274909091
0.56	-0.433301957857143
0.57	-0.463978385964912
0.58	-0.490747138965517
0.59	-0.511565660677966
0.6	-0.524527565333333
0.61	-0.527851476065574
0.62	-0.522003747419355
0.63	-0.507421124126984
0.64	-0.48554613125
0.65	-0.459258298153846
0.66	-0.430761751515152
0.67	-0.402622438208955
0.68	-0.377255367058824
0.69	-0.355977330144928
0.7	-0.340502138
0.71	-0.331050212112676
0.72	-0.328748018888889
0.73	-0.331943166849315
0.74	-0.340859526756757
0.75	-0.3530643528
0.76	-0.367992857368421
0.77	-0.383821600519481
0.78	-0.399244478461538
0.79	-0.413439980759494
0.8	-0.424801211
0.81	-0.433433142222222
0.82	-0.439032474878049
0.83	-0.44131052626506
0.84	-0.441173019761905
0.85	-0.438316287294118
0.86	-0.434372788372093
0.87	-0.429000015402299
0.88	-0.422998022272727
0.89	-0.417130905393258
0.9	-0.411761485111111
0.91	-0.406873353846154
0.92	-0.402810148478261
0.93	-0.399900725806452
0.94	-0.397756577234043
0.95	-0.39670152
0.96	-0.396357161041667
0.97	-0.397042328865979
0.98	-0.398725507346939
0.99	-0.40104252989899
1	-0.4039743812
1.01	-0.407502799009901
1.02	-0.411610237254902
1.03	-0.415958875339806
1.04	-0.420223885769231
1.05	-0.424092815428571
1.06	-0.427888746415094
1.07	-0.430377895140187
1.08	-0.431902657962963
1.09	-0.432489577614679
1.1	-0.431262637272727
1.11	-0.428866508108108
1.12	-0.425037342857143
1.13	-0.419813186725664
1.14	-0.413810722982456
1.15	-0.407337720173913
1.16	-0.400691334137931
1.17	-0.394158561538462
1.18	-0.388016670338983
1.19	-0.382533608571429
1.2	-0.378243879833333
1.21	-0.374844686942149
1.22	-0.37231413147541
1.23	-0.370899795121951
1.24	-0.370041471612903
1.25	-0.36972581664
1.26	-0.369677540793651
1.27	-0.369890328031496
1.28	-0.36984152125
1.29	-0.369793471162791
1.3	-0.369746160307692
1.31	-0.369447217099237
1.32	-0.369403246212121
1.33	-0.369608496390977
1.34	-0.370057388059701
1.35	-0.370744506962963
1.36	-0.371907675
1.37	-0.373536467737226
1.38	-0.375141654782609
1.39	-0.376485914964029
1.4	-0.377338707714286
1.41	-0.377241575460993
1.42	-0.375981780985916
1.43	-0.37312135972028
1.44	-0.368464085416667
1.45	-0.362275123724138
1.46	-0.354585947671233
1.47	-0.345652061360544
1.48	-0.336168799324324
1.49	-0.326812829395973
1.5	-0.318242774933333
1.51	-0.311099812317881
1.52	-0.306225734736842
1.53	-0.304008190980392
1.54	-0.304610095714286
1.55	-0.308190159354839
1.56	-0.314267283205128
1.57	-0.322372625859873
1.58	-0.331630753797468
1.59	-0.341396171823899
1.6	-0.350419676
1.61	-0.357688430559006
1.62	-0.362622737160494
1.63	-0.364657123190184
1.64	-0.36344148402439
1.65	-0.359034911030303
1.66	-0.352291661084337
1.67	-0.343649620119761
1.68	-0.334126577857143
1.69	-0.324911846508876
1.7	-0.316972292941177
1.71	-0.311445491578947
1.72	-0.308673760232558
1.73	-0.308991501849711
1.74	-0.311965467356322
1.75	-0.316983405028571
1.76	-0.322132152840909
1.77	-0.325915325988701
1.78	-0.326127279550562
1.79	-0.320426972625698
1.8	-0.306341729333333
1.81	-0.282001448839779
1.82	-0.245758771318681
1.83	-0.196724934098361
1.84	-0.134749157608696
1.85	-0.0607560886486487
1.86	0.0236385762365591
1.87	0.11614656802139
1.88	0.213297404148936
1.89	0.311344226455026
1.9	0.40609708231579
1.91	0.493626847748691
1.92	0.5697418965625
1.93	0.63102262507772
1.94	0.674801554639175
1.95	0.699144046358974
1.96	0.702998271836735
1.97	0.686508425685279
1.98	0.650650599090909
1.99	0.597544123718593
