   r (Ang),     S-S  ,     S-F  ,     F-F  
   0.60000 ,         0.000000000000000 ,         0.000000000000000 ,         0.000000000000000 , 
   0.62000 ,         0.000000000000000 ,         0.000000000000000 ,         0.000000000000000 , 
   0.64000 ,         0.000000000000000 ,         0.000000000000000 ,         0.000000000000000 , 
   0.66000 ,         0.000000000000000 ,         0.000000000000000 ,         0.000000000000000 , 
   0.68000 ,         0.000000000000000 ,         0.000000000000000 ,         0.000000000000000 , 
   0.70000 ,         0.000000000000000 ,         0.000000000000000 ,         0.000000000000000 , 
   0.72000 ,         0.000000000000000 ,         0.000000000000000 ,         0.000000000000000 , 
   0.74000 ,         0.000000000000000 ,         0.000000000000000 ,         0.000000000000000 , 
   0.76000 ,         0.000000000000000 ,         0.000000000000000 ,         0.000000000000000 , 
   0.78000 ,         0.000000000000000 ,         0.000000000000000 ,         0.000000000000000 , 
   0.80000 ,         0.000000000000000 ,         0.000000000000000 ,         0.000000000000000 , 
   0.82000 ,         0.000000000000000 ,         0.000000000000000 ,         0.000000000000000 , 
   0.84000 ,         0.000000000000000 ,         0.000000000000000 ,         0.000000000000000 , 
   0.86000 ,         0.000000000000000 ,         0.000000000000000 ,         0.000000000000000 , 
   0.88000 ,         0.000000000000000 ,         0.000000000000000 ,         0.000000000000000 , 
   0.90000 ,         0.000000000000000 ,         0.000000000000000 ,         0.000000000000000 , 
   0.92000 ,         0.000000000000000 ,         0.000000000000000 ,         0.000000000000000 , 
   0.94000 ,         0.000000000000000 ,         0.000000000000000 ,         0.000000000000000 , 
   0.96000 ,         0.000000000000000 ,         0.000000000000000 ,         0.000000000000000 , 
   0.98000 ,         0.000000000000000 ,         0.000000000000000 ,         0.000000000000000 , 
   1.00000 ,         0.000000000000000 ,         0.000000000000000 ,         0.000000000000000 , 
   1.02000 ,         0.000000000000000 ,         0.000000000000000 ,         0.000000000000000 , 
   1.04000 ,         0.000000000000000 ,         0.000000000000000 ,         0.000000000000000 , 
   1.06000 ,         0.000000000000000 ,         0.000000000000000 ,         0.000000000000000 , 
   1.08000 ,         0.000000000000000 ,         0.000000000000000 ,         0.000000000000000 , 
   1.10000 ,         0.000000000000000 ,         0.000000000000000 ,         0.000000000000000 , 
   1.12000 ,         0.000000000000000 ,         0.000000000000000 ,         0.000000000000000 , 
   1.14000 ,         0.000000000000000 ,         0.000000000000000 ,         0.000000000000000 , 
   1.16000 ,         0.000000000000000 ,         0.000000000000000 ,         0.000000000000000 , 
   1.18000 ,         0.000000000000000 ,         0.000000000000000 ,         0.000000000000000 , 
   1.20000 ,         0.000000000000000 ,         0.000000000000000 ,         0.000000000000000 , 
   1.22000 ,         0.000000000000000 ,         0.000000000000000 ,         0.000000000000000 , 
   1.24000 ,         0.000000000000000 ,         0.000000000000000 ,         0.000000000000000 , 
   1.26000 ,         0.000000000000000 ,         0.000000000000000 ,         0.000000000000000 , 
   1.28000 ,         0.000000000000000 ,         0.000000000000000 ,         0.000000000000000 , 
   1.30000 ,         0.000000000000000 ,         0.020021133222274 ,         0.000000000000000 , 
   1.32000 ,         0.000000000000000 ,         0.000000000000000 ,         0.000000000000000 , 
   1.34000 ,         0.000000000000000 ,         0.000000000000000 ,         0.000000000000000 , 
   1.36000 ,         0.000000000000000 ,         0.054880686739850 ,         0.000000000000000 , 
   1.38000 ,         0.000000000000000 ,         0.088835828286849 ,         0.000000000000000 , 
   1.40000 ,         0.000000000000000 ,         0.431579171911407 ,         0.000000000000000 , 
   1.42000 ,         0.000000000000000 ,         0.805455024947023 ,         0.000000000000000 , 
   1.44000 ,         0.000000000000000 ,         1.550156571761932 ,         0.000000000000000 , 
   1.46000 ,         0.000000000000000 ,         3.206437599516898 ,         0.000000000000000 , 
   1.48000 ,         0.000000000000000 ,         6.580569576249254 ,         0.000000000000000 , 
   1.50000 ,         0.000000000000000 ,        12.301222603532533 ,         0.000000000000000 , 
   1.52000 ,         0.000000000000000 ,        18.452747091211705 ,         0.000000000000000 , 
   1.54000 ,         0.000000000000000 ,        23.583552952334422 ,         0.000000000000000 , 
   1.56000 ,         0.000000000000000 ,        26.111051938715843 ,         0.000000000000000 , 
   1.58000 ,         0.000000000000000 ,        24.600310149640787 ,         0.000000000000000 , 
   1.60000 ,         0.000000000000000 ,        20.354433826042087 ,         0.000000000000000 , 
   1.62000 ,         0.000000000000000 ,        14.001617395446903 ,         0.000000000000000 , 
   1.64000 ,         0.000000000000000 ,         7.913005962288243 ,         0.000000000000000 , 
   1.66000 ,         0.000000000000000 ,         3.794206606228141 ,         0.000000000000000 , 
   1.68000 ,         0.000000000000000 ,         1.582465186852134 ,         0.000000000000000 , 
   1.70000 ,         0.000000000000000 ,         0.702477347783190 ,         0.000000000000000 , 
   1.72000 ,         0.000000000000000 ,         0.125809901981089 ,         0.000000000000000 , 
   1.74000 ,         0.000000000000000 ,         0.022351704312554 ,         0.000000000000000 , 
   1.76000 ,         0.000000000000000 ,         0.010923301396792 ,         0.000000000000000 , 
   1.78000 ,         0.000000000000000 ,         0.010679215548194 ,         0.000000000000000 , 
   1.80000 ,         0.000000000000000 ,         0.000000000000000 ,         0.006962146997819 , 
   1.82000 ,         0.000000000000000 ,         0.000000000000000 ,         0.013619950093788 , 
   1.84000 ,         0.000000000000000 ,         0.000000000000000 ,         0.023319583496662 , 
   1.86000 ,         0.000000000000000 ,         0.000000000000000 ,         0.035861238443790 , 
   1.88000 ,         0.000000000000000 ,         0.000000000000000 ,         0.015955590484448 , 
   1.90000 ,         0.000000000000000 ,         0.000000000000000 ,         0.024994326934562 , 
   1.92000 ,         0.000000000000000 ,         0.000000000000000 ,         0.067309903463013 , 
   1.94000 ,         0.000000000000000 ,         0.000000000000000 ,         0.071922803355092 , 
   1.96000 ,         0.000000000000000 ,         0.000000000000000 ,         0.076334366930343 , 
   1.98000 ,         0.000000000000000 ,         0.000000000000000 ,         0.201384776867567 , 
   2.00000 ,         0.000000000000000 ,         0.000000000000000 ,         0.250951079073572 , 
   2.02000 ,         0.000000000000000 ,         0.000000000000000 ,         0.362099295801449 , 
   2.04000 ,         0.000000000000000 ,         0.000000000000000 ,         0.514935055802012 , 
   2.06000 ,         0.000000000000000 ,         0.000000000000000 ,         0.789371184085556 , 
   2.08000 ,         0.000000000000000 ,         0.000000000000000 ,         1.253942815911246 , 
   2.10000 ,         0.000000000000000 ,         0.000000000000000 ,         1.956510731235129 , 
   2.12000 ,         0.000000000000000 ,         0.000000000000000 ,         2.752924849322862 , 
   2.14000 ,         0.000000000000000 ,         0.000000000000000 ,         4.029166949130083 , 
   2.16000 ,         0.000000000000000 ,         0.000000000000000 ,         4.989554366650642 , 
   2.18000 ,         0.000000000000000 ,         0.000000000000000 ,         5.710080894369968 , 
   2.20000 ,         0.000000000000000 ,         0.000000000000000 ,         5.998226499687672 , 
   2.22000 ,         0.000000000000000 ,         0.000000000000000 ,         6.135509020946970 , 
   2.24000 ,         0.000000000000000 ,         0.000000000000000 ,         5.610587379296245 , 
   2.26000 ,         0.000000000000000 ,         0.000000000000000 ,         4.763137336185066 , 
   2.28000 ,         0.000000000000000 ,         0.000000000000000 ,         3.707936219317748 , 
   2.30000 ,         0.000000000000000 ,         0.000000000000000 ,         2.535047593425118 , 
   2.32000 ,         0.000000000000000 ,         0.000000000000000 ,         1.722486510362020 , 
   2.34000 ,         0.000000000000000 ,         0.000000000000000 ,         1.165855548185026 , 
   2.36000 ,         0.000000000000000 ,         0.000000000000000 ,         0.978099860289447 , 
   2.38000 ,         0.000000000000000 ,         0.000000000000000 ,         0.637171261930294 , 
   2.40000 ,         0.000000000000000 ,         0.000000000000000 ,         0.458198361636770 , 
   2.42000 ,         0.000000000000000 ,         0.000000000000000 ,         0.362065643659624 , 
   2.44000 ,         0.000000000000000 ,         0.000000000000000 ,         0.280376946989179 , 
   2.46000 ,         0.000000000000000 ,         0.000000000000000 ,         0.249743884970147 , 
   2.48000 ,         0.000000000000000 ,         0.000000000000000 ,         0.223726169269565 , 
   2.50000 ,         0.000000000000000 ,         0.000000000000000 ,         0.241816057367402 , 
   2.52000 ,         0.000000000000000 ,         0.000000000000000 ,         0.227336557722781 , 
   2.54000 ,         0.000000000000000 ,         0.000000000000000 ,         0.258734718984806 , 
   2.56000 ,         0.000000000000000 ,         0.000000000000000 ,         0.247823806764290 , 
   2.58000 ,         0.000000000000000 ,         0.000000000000000 ,         0.298217930670982 , 
   2.60000 ,         0.000000000000000 ,         0.000000000000000 ,         0.323679775161342 , 
   2.62000 ,         0.000000000000000 ,         0.000000000000000 ,         0.320400061707754 , 
   2.64000 ,         0.000000000000000 ,         0.000000000000000 ,         0.339838075102829 , 
   2.66000 ,         0.000000000000000 ,         0.000000000000000 ,         0.358657461347102 , 
   2.68000 ,         0.000000000000000 ,         0.004710991518671 ,         0.367457338456305 , 
   2.70000 ,         0.000000000000000 ,         0.000000000000000 ,         0.399165375984634 , 
   2.72000 ,         0.000000000000000 ,         0.000000000000000 ,         0.417708650461564 , 
   2.74000 ,         0.000000000000000 ,         0.000000000000000 ,         0.419144547201883 , 
   2.76000 ,         0.000000000000000 ,         0.000000000000000 ,         0.413092024302093 , 
   2.78000 ,         0.000000000000000 ,         0.000000000000000 ,         0.504948754201825 , 
   2.80000 ,         0.000000000000000 ,         0.000000000000000 ,         0.470427297629572 , 
   2.82000 ,         0.000000000000000 ,         0.000000000000000 ,         0.534692367066467 , 
   2.84000 ,         0.000000000000000 ,         0.004195130266697 ,         0.516001022803781 , 
   2.86000 ,         0.000000000000000 ,         0.004136662505257 ,         0.569480538223711 , 
   2.88000 ,         0.000000000000000 ,         0.020397042906337 ,         0.602392667167149 , 
   2.90000 ,         0.000000000000000 ,         0.000000000000000 ,         0.633004726414326 , 
   2.92000 ,         0.000000000000000 ,         0.000000000000000 ,         0.599229896052192 , 
   2.94000 ,         0.000000000000000 ,         0.007829203579533 ,         0.648519029837948 , 
   2.96000 ,         0.000000000000000 ,         0.003861880682455 ,         0.626911964118461 , 
   2.98000 ,         0.000000000000000 ,         0.011430652507601 ,         0.750612847999135 , 
   3.00000 ,         0.000000000000000 ,         0.026317088931217 ,         0.797031836202574 , 
   3.02000 ,         0.000000000000000 ,         0.011129860154698 ,         0.942328159764472 , 
   3.04000 ,         0.000000000000000 ,         0.021967793763061 ,         1.094728389192564 , 
   3.06000 ,         0.000000000000000 ,         0.028908763350480 ,         1.205736338076278 , 
   3.08000 ,         0.000000000000000 ,         0.035668181420573 ,         1.400570590447823 , 
   3.10000 ,         0.000000000000000 ,         0.042251319648666 ,         1.572688009144791 , 
   3.12000 ,         0.000000000000000 ,         0.045187321917498 ,         1.556065982953827 , 
   3.14000 ,         0.000000000000000 ,         0.037749903581700 ,         1.618670108124423 , 
   3.16000 ,         0.000000000000000 ,         0.054216102494050 ,         1.477388792962865 , 
   3.18000 ,         0.000000000000000 ,         0.066920357151263 ,         1.350675875169658 , 
   3.20000 ,         0.000000000000000 ,         0.075999439899472 ,         1.250135714288412 , 
   3.22000 ,         0.000000000000000 ,         0.088111896810407 ,         1.055167159334508 , 
   3.24000 ,         0.000000000000000 ,         0.090250695598278 ,         0.962674086381634 , 
   3.26000 ,         0.000000000000000 ,         0.101881971891140 ,         0.908447582695996 , 
   3.28000 ,         0.000000000000000 ,         0.125804125817886 ,         0.872241939004011 , 
   3.30000 ,         0.000000000000000 ,         0.118069660237022 ,         0.803702248630954 , 
   3.32000 ,         0.000000000000000 ,         0.128930520396601 ,         0.745955153723191 , 
   3.34000 ,         0.000000000000000 ,         0.178954121997101 ,         0.802765948393775 , 
   3.36000 ,         0.000000000000000 ,         0.167838703436310 ,         0.777253043294339 , 
   3.38000 ,         0.000000000000000 ,         0.165858328868654 ,         0.825342636513063 , 
   3.40000 ,         0.000000000000000 ,         0.184401898946825 ,         0.804928923974236 , 
   3.42000 ,         0.000000000000000 ,         0.266144995044730 ,         0.864006940435066 , 
   3.44000 ,         0.000000000000000 ,         0.291652691907122 ,         0.841599107692774 , 
   3.46000 ,         0.000000000000000 ,         0.279811599293742 ,         0.828129278717841 , 
   3.48000 ,         0.000000000000000 ,         0.349248263722502 ,         0.807461985726423 , 
   3.50000 ,         0.000000000000000 ,         0.314884662102377 ,         0.810229539912549 , 
   3.52000 ,         0.000000000000000 ,         0.368664397513238 ,         0.788304612954232 , 
   3.54000 ,         0.000000000000000 ,         0.440112649606485 ,         0.781222453698219 , 
   3.56000 ,         0.000000000000000 ,         0.467219366750757 ,         0.784928536141271 , 
   3.58000 ,         0.000000000000000 ,         0.456733478273814 ,         0.828104437486818 , 
   3.60000 ,         0.000000000000000 ,         0.480391849538610 ,         0.798042257295118 , 
   3.62000 ,         0.000000000000000 ,         0.529321508186831 ,         0.792691234211499 , 
   3.64000 ,         0.000000000000000 ,         0.600133580408738 ,         0.831674479516790 , 
   3.66000 ,         0.000000000000000 ,         0.586014901165756 ,         0.799876661073949 , 
   3.68000 ,         0.000000000000000 ,         0.644624675229824 ,         0.838678356532859 , 
   3.70000 ,         0.000000000000000 ,         0.657447467826147 ,         0.823045138293635 , 
   3.72000 ,         0.000000000000000 ,         0.709079611361899 ,         0.808513763759775 , 
   3.74000 ,         0.000000000000000 ,         0.788600933238210 ,         0.795051656618482 , 
   3.76000 ,         0.000000000000000 ,         0.744333560971495 ,         0.783425034162924 , 
   3.78000 ,         0.000000000000000 ,         0.866723153772205 ,         0.819361232801046 , 
   3.80000 ,         0.000000000000000 ,         0.895115532147795 ,         0.820132032072587 , 
   3.82000 ,         0.000000000000000 ,         0.888085914657733 ,         0.794562506760791 , 
   3.84000 ,         0.000000000000000 ,         0.979824671348060 ,         0.821492347406570 , 
   3.86000 ,         0.000000000000000 ,         1.055993628721658 ,         0.855392688498547 , 
   3.88000 ,         0.000000000000000 ,         1.117058459689051 ,         0.851092159763086 , 
   3.90000 ,         0.000000000000000 ,         1.141224601595844 ,         0.833486973485204 , 
   3.92000 ,         0.000000000000000 ,         1.094377709259675 ,         0.807387981345166 , 
   3.94000 ,         0.000000000000000 ,         1.174841596996945 ,         0.797032301735095 , 
   3.96000 ,         0.000000000000000 ,         1.253628230194890 ,         0.809140423963999 , 
   3.98000 ,         0.000000000000000 ,         1.292326478187709 ,         0.829509833106712 , 
   4.00000 ,         0.000000000000000 ,         1.336534324965122 ,         0.849432416446715 , 
   4.02000 ,         0.000000000000000 ,         1.335831261477308 ,         0.831230424461585 , 
   4.04000 ,         0.000000000000000 ,         1.403488884721905 ,         0.852044212142841 , 
   4.06000 ,         0.024632711853637 ,         1.418433657571917 ,         0.817669185141554 , 
   4.08000 ,         0.000000000000000 ,         1.433018665117986 ,         0.893688708884456 , 
   4.10000 ,         0.024154419098971 ,         1.537831349301140 ,         0.839366063689235 , 
   4.12000 ,         0.023920479831492 ,         1.560811309004840 ,         0.852499322883444 , 
   4.14000 ,         0.000000000000000 ,         1.628682191352921 ,         0.883107677089139 , 
   4.16000 ,         0.000000000000000 ,         1.603283343019430 ,         0.875288426697193 , 
   4.18000 ,         0.046477394699956 ,         1.644137837510950 ,         0.886943615524164 , 
   4.20000 ,         0.092071615178581 ,         1.557544823437663 ,         0.891943772042504 , 
   4.22000 ,         0.091200968125814 ,         1.660617627957522 ,         0.820808713132322 , 
   4.24000 ,         0.022585653109753 ,         1.622402748383936 ,         0.885232126051714 , 
   4.26000 ,         0.156618556216165 ,         1.756365237566993 ,         0.895584680585292 , 
   4.28000 ,         0.155158253966788 ,         1.642091521148511 ,         0.905089814806266 , 
   4.30000 ,         0.131758526190110 ,         1.839129428070290 ,         0.913769778855487 , 
   4.32000 ,         0.195812049079471 ,         1.787691485114428 ,         0.897471891614242 , 
   4.34000 ,         0.150897826534831 ,         1.685025729638947 ,         0.916165375390046 , 
   4.36000 ,         0.341752275243747 ,         1.938376186148126 ,         0.949311875677074 , 
   4.38000 ,         0.296308583320888 ,         1.837818713216463 ,         0.954184187955956 , 
   4.40000 ,         0.335566852151565 ,         1.691816212930807 ,         1.006700556454695 , 
   4.42000 ,         0.457238270261992 ,         1.872252159671261 ,         0.949115803422619 , 
   4.44000 ,         0.473725031642554 ,         1.827960719925074 ,         0.965758277068396 , 
   4.46000 ,         0.387836186427746 ,         1.661912079561001 ,         0.974126561817059 , 
   4.48000 ,         0.525995187542507 ,         1.712856123535857 ,         0.973877841892270 , 
   4.50000 ,         0.741892795440851 ,         1.655891351986224 ,         1.028178754041900 , 
   4.52000 ,         0.794964225332474 ,         1.677705750545409 ,         0.995913515624849 , 
   4.54000 ,         0.689478627297938 ,         1.679372942204262 ,         1.087844056403412 , 
   4.56000 ,         1.015402279725947 ,         1.583311567585491 ,         1.047947224588958 , 
   4.58000 ,         1.025910312715370 ,         1.601775063720696 ,         1.032900267676219 , 
   4.60000 ,         0.901875693616445 ,         1.565489900798759 ,         1.069778083385464 , 
   4.62000 ,         1.388683907498434 ,         1.544038956510816 ,         1.061592834917943 , 
   4.64000 ,         1.131565737087648 ,         1.497752982561845 ,         1.043555068647498 , 
   4.66000 ,         1.514529339367545 ,         1.467784606671016 ,         1.076167623857872 , 
   4.68000 ,         1.334766509709218 ,         1.526330221750818 ,         1.150927140895101 , 
   4.70000 ,         1.746193656072431 ,         1.419931157174688 ,         1.108475563547733 , 
   4.72000 ,         1.767877869157341 ,         1.386660218677536 ,         1.154284519381082 , 
   4.74000 ,         1.969855377079142 ,         1.331308985732387 ,         1.105910141617062 , 
   4.76000 ,         1.881654687578663 ,         1.302224513943329 ,         1.149402294608236 , 
   4.78000 ,         2.274671649802172 ,         1.279502803013722 ,         1.168434851363225 , 
   4.80000 ,         2.661086650063498 ,         1.243896463909372 ,         1.156270542209342 , 
   4.82000 ,         2.376891627107634 ,         1.150578667533720 ,         1.153006048688854 , 
   4.84000 ,         2.530618546180024 ,         1.115089907335034 ,         1.169496280188600 , 
   4.86000 ,         2.269164349426774 ,         1.022843021143129 ,         1.195704446751819 , 
   4.88000 ,         2.506353097892203 ,         1.041472120609402 ,         1.191607028400752 , 
   4.90000 ,         2.874890649915954 ,         0.999165426858045 ,         1.171095161803999 , 
   4.92000 ,         2.616730321196556 ,         0.942134741712862 ,         1.193277484434540 , 
   4.94000 ,         2.712053705230916 ,         0.945613817468039 ,         1.201197610752411 , 
   4.96000 ,         2.987306648733949 ,         0.896742143174279 ,         1.204825333467283 , 
   4.98000 ,         2.865127489110085 ,         0.931848607172471 ,         1.202443981143978 , 
   5.00000 ,         2.744803690020521 ,         0.885158586426736 ,         1.151337773986254 , 
   5.02000 ,         3.012997489497697 ,         0.879462279688499 ,         1.224981302548306 , 
   5.04000 ,         3.356779574891265 ,         0.864503946073187 ,         1.197073774326303 , 
   5.06000 ,         3.108276495109279 ,         0.848432614736461 ,         1.201725946521841 , 
   5.08000 ,         3.319859022197751 ,         0.732938859955981 ,         1.187911640644219 , 
   5.10000 ,         2.934824341803550 ,         0.742812366653292 ,         1.183816556312602 , 
   5.12000 ,         3.190743683749529 ,         0.743474256407657 ,         1.164260033471713 , 
   5.14000 ,         3.073748867579557 ,         0.713365883017422 ,         1.184247133148012 , 
   5.16000 ,         2.805970158969028 ,         0.757408611750698 ,         1.157716854538399 , 
   5.18000 ,         3.086990410895935 ,         0.723828633927396 ,         1.197553878083131 , 
   5.20000 ,         2.943161004956716 ,         0.685736492651480 ,         1.149985103552390 , 
   5.22000 ,         2.756737177079981 ,         0.722712178856103 ,         1.220663353634965 , 
   5.24000 ,         2.957549802430184 ,         0.756639824455055 ,         1.215470814637627 , 
   5.26000 ,         3.008479257635774 ,         0.699532575352708 ,         1.200538131942731 , 
   5.28000 ,         2.781827364583786 ,         0.765852123495798 ,         1.191055811712429 , 
   5.30000 ,         3.107787942338343 ,         0.705877416360569 ,         1.167227331831727 , 
   5.32000 ,         2.697113638914030 ,         0.736445922682200 ,         1.195130585564890 , 
   5.34000 ,         2.762382920912193 ,         0.762977756935799 ,         1.158903487725190 , 
   5.36000 ,         2.543944274825891 ,         0.686629403807173 ,         1.159300531413712 , 
   5.38000 ,         2.426868382456041 ,         0.768040716413111 ,         1.143293486532759 , 
   5.40000 ,         2.395000469177758 ,         0.800654226614657 ,         1.120142338297607 , 
   5.42000 ,         2.391179667991464 ,         0.821248122966240 ,         1.140686383044740 , 
   5.44000 ,         2.401070611533857 ,         0.807217072258525 ,         1.117831762480762 , 
   5.46000 ,         2.260931939545961 ,         0.858064531273467 ,         1.113819215198010 , 
   5.48000 ,         2.582479841951157 ,         0.905896070213233 ,         1.105703992830745 , 
   5.50000 ,         2.107361137725160 ,         0.963077462622804 ,         1.093575763791206 , 
   5.52000 ,         2.225374014927062 ,         0.909471715681269 ,         1.127493221801036 , 
   5.54000 ,         2.129958034894245 ,         0.974577071866725 ,         1.127084419085688 , 
   5.56000 ,         1.930778505261885 ,         0.993847439216435 ,         1.104761397190663 , 
   5.58000 ,         1.838719245889048 ,         1.000863135616911 ,         1.147931696261307 , 
   5.60000 ,         2.123403380511852 ,         1.087596853432900 ,         1.094070644227143 , 
   5.62000 ,         1.979761176369193 ,         1.052015949780599 ,         1.121650406741637 , 
   5.64000 ,         2.093391020737880 ,         1.147748430577324 ,         1.088534965051709 , 
   5.66000 ,         2.027924772274218 ,         1.088953354278499 ,         1.133666278944962 , 
   5.68000 ,         1.963327050285203 ,         1.201908546809211 ,         1.078851010893899 , 
   5.70000 ,         1.974568034251273 ,         1.184115957248786 ,         1.096982241250707 , 
   5.72000 ,         2.146934402057965 ,         1.237900038180821 ,         1.112420892010445 , 
   5.74000 ,         2.107351876291713 ,         1.225180696109168 ,         1.065657308462655 , 
   5.76000 ,         2.166172485647782 ,         1.305414680616366 ,         1.092944843276463 , 
   5.78000 ,         2.114746477036468 ,         1.345011169302888 ,         1.075941414801281 , 
   5.80000 ,         2.076047096105901 ,         1.369949682604766 ,         1.098373754335099 , 
   5.82000 ,         1.881994837342382 ,         1.348563179624318 ,         1.061868636993074 , 
   5.84000 ,         2.285810808925772 ,         1.385971223988413 ,         1.075111536431957 , 
   5.86000 ,         1.643555290474058 ,         1.423823378138497 ,         1.060559558940994 , 
   5.88000 ,         2.125634919821720 ,         1.453300117833911 ,         1.052378491612165 , 
   5.90000 ,         1.702995846102215 ,         1.484289187784294 ,         1.056596167073692 , 
   5.92000 ,         1.645165864958459 ,         1.467518846676560 ,         1.037883394853488 , 
   5.94000 ,         1.542043660099280 ,         1.474914893801426 ,         1.020357247727384 , 
   5.96000 ,         1.657449279616796 ,         1.498372251055874 ,         1.053210586300558 , 
   5.98000 ,         1.464711561174108 ,         1.481743090955202 ,         1.024414976462856 , 
   6.00000 ,         1.939950801376269 ,         1.454023202388123 ,         1.003811751874930 , 
   6.02000 ,         1.490127504823801 ,         1.550815655082915 ,         0.973500174412876 , 
   6.04000 ,         1.535924911468830 ,         1.499752766814672 ,         0.995816050692653 , 
   6.06000 ,         1.271502943330278 ,         1.493555268940856 ,         1.001846038923519 , 
   6.08000 ,         1.493814016878456 ,         1.461777564310597 ,         0.986417630017983 , 
   6.10000 ,         1.396738430201038 ,         1.522226648539412 ,         0.963591898786697 , 
   6.12000 ,         1.246693748041805 ,         1.492418892583378 ,         0.958508743965475 , 
   6.14000 ,         1.206274281248860 ,         1.529383463726234 ,         0.965438270235633 , 
   6.16000 ,         1.305458880324102 ,         1.498959274470503 ,         0.963637907561644 , 
   6.18000 ,         1.339548331964349 ,         1.435230355676089 ,         0.980150113269329 , 
   6.20000 ,         1.109100026043298 ,         1.442710271972194 ,         0.943615260252710 , 
   6.22000 ,         1.049503831552589 ,         1.324998587335143 ,         0.994987938080274 , 
   6.24000 ,         0.813373883424130 ,         1.401679566199916 ,         0.940535968475124 , 
   6.26000 ,         0.859991638178792 ,         1.329705946581667 ,         0.953243743523481 , 
   6.28000 ,         0.813340894014870 ,         1.363289747457413 ,         0.920013240522446 , 
   6.30000 ,         0.664962363256564 ,         1.328219694812471 ,         0.921001290305352 , 
   6.32000 ,         0.711588126764189 ,         1.291024172843599 ,         0.939183376832417 , 
   6.34000 ,         0.697004186786520 ,         1.254270819217289 ,         0.922604575746409 , 
   6.36000 ,         0.592246624943262 ,         1.161907573511569 ,         0.931868277099991 , 
   6.38000 ,         0.488786878739231 ,         1.209498143819015 ,         0.950696020949150 , 
   6.40000 ,         0.495649731161924 ,         1.167255116886331 ,         0.932922938431443 , 
   6.42000 ,         0.443309745199813 ,         1.113200026835087 ,         0.929034928983560 , 
   6.44000 ,         0.381819140140581 ,         1.098953807199494 ,         0.906956433311139 , 
   6.46000 ,         0.418377427003251 ,         1.055673275112854 ,         0.893511481700741 , 
   6.48000 ,         0.241743510347795 ,         1.037885471093199 ,         0.904120728700753 , 
   6.50000 ,         0.211427170102952 ,         1.045923803615360 ,         0.919654799248319 , 
   6.52000 ,         0.200580603998102 ,         0.989371788768415 ,         0.876080892065784 , 
   6.54000 ,         0.237328200116083 ,         0.956432646467814 ,         0.902110858441244 , 
   6.56000 ,         0.207577289958987 ,         0.930166416748035 ,         0.935670360042402 , 
   6.58000 ,         0.075024487504545 ,         0.915923951617983 ,         0.891176290809192 , 
   6.60000 ,         0.149140965836788 ,         0.890185139838331 ,         0.934720289359039 , 
   6.62000 ,         0.148241173908680 ,         0.882498238425113 ,         0.925477884332664 , 
   6.64000 ,         0.073674750185600 ,         0.809654806727162 ,         0.890236564742661 , 
