 Q (1/Ang),S-S  ,S-F  ,F-F  
  18.29020 ,     0.171233555726237E-01 ,    -0.597868072928055E-01 ,     0.257653573151127E-01 , 
  18.31020 ,     0.543540070228532E-03 ,    -0.636504080157912E-01 ,     0.233713065656608E-01 , 
  18.33020 ,    -0.148313618700152E-01 ,    -0.666834084352419E-01 ,     0.208891433109291E-01 , 
  18.35020 ,    -0.249095136956690E-01 ,    -0.693945551951126E-01 ,     0.189063675244138E-01 , 
  18.37020 ,    -0.275469154291465E-01 ,    -0.723334652230016E-01 ,     0.178397703059418E-01 , 
  18.39020 ,    -0.231742810947367E-01 ,    -0.759167312016714E-01 ,     0.177680647181889E-01 , 
  18.41020 ,    -0.145507105961092E-01 ,    -0.802996841878640E-01 ,     0.183828804332904E-01 , 
  18.43020 ,    -0.572986526795498E-02 ,    -0.853324306227040E-01 ,     0.190762495870346E-01 , 
  18.45020 ,    -0.592536703523400E-03 ,    -0.906114317448118E-01 ,     0.191357851690602E-01 , 
  18.47020 ,    -0.144855239291730E-02 ,    -0.956078762155783E-01 ,     0.179818395790235E-01 , 
  18.49020 ,    -0.818946567622519E-02 ,    -0.998309378354218E-01 ,     0.153664076724944E-01 , 
  18.51020 ,    -0.182877177459246E-01 ,    -0.102974753835639E+00 ,     0.114661399435440E-01 , 
  18.53020 ,    -0.276500886651749E-01 ,    -0.105005006852780E+00 ,     0.683715120255828E-02 , 
  18.55020 ,    -0.320404919524283E-01 ,    -0.106161497344114E+00 ,     0.224537681568862E-02 , 
  18.57020 ,    -0.285890192447136E-01 ,    -0.106880049529510E+00 ,    -0.157241296809543E-02 , 
  18.59020 ,    -0.168686907549582E-01 ,    -0.107661732366112E+00 ,    -0.413892531498353E-02 , 
  18.61020 ,     0.837968112908804E-03 ,    -0.108932029817193E+00 ,    -0.538299247446281E-02 , 
  18.63020 ,     0.201897456585221E-01 ,    -0.110933106798913E+00 ,    -0.565530456872543E-02 , 
  18.65020 ,     0.361519781943189E-01 ,    -0.113679234428529E+00 ,    -0.560904026523211E-02 , 
  18.67020 ,     0.446279978178890E-01 ,    -0.116983632851006E+00 ,    -0.598523245391686E-02 , 
  18.69020 ,     0.438117887575807E-01 ,    -0.120541903502322E+00 ,    -0.737318952123539E-02 , 
  18.71020 ,     0.348025735014642E-01 ,    -0.124040347852660E+00 ,    -0.100233962069889E-01 , 
  18.73020 ,     0.212632886953220E-01 ,    -0.127251919447733E+00 ,    -0.137720540506864E-01 , 
  18.75020 ,     0.822220100882081E-02 ,    -0.130089508663065E+00 ,    -0.180991922996344E-01 , 
  18.77020 ,     0.404675296275876E-03 ,    -0.132602752431370E+00 ,    -0.222986259406461E-01 , 
  18.79020 ,     0.643851152790063E-03 ,    -0.134924647728545E+00 ,    -0.257023871019060E-01 , 
  18.81020 ,     0.889963181988640E-02 ,    -0.137191083240685E+00 ,    -0.278861244695132E-01 , 
  18.83020 ,     0.222198885254686E-01 ,    -0.139464538563249E+00 ,    -0.287902022828001E-01 , 
  18.85020 ,     0.356697449755197E-01 ,    -0.141690316227117E+00 ,    -0.287205484462489E-01 , 
  18.87020 ,     0.439355780972107E-01 ,    -0.143701213010668E+00 ,    -0.282335320590991E-01 , 
  18.89020 ,     0.430854828780412E-01 ,    -0.145269071830056E+00 ,    -0.279467618101470E-01 , 
  18.91020 ,     0.319121006648795E-01 ,    -0.146185232030053E+00 ,    -0.283403553808312E-01 , 
  18.93020 ,     0.124159487842774E-01 ,    -0.146341976226520E+00 ,    -0.296138728916684E-01 , 
  18.95020 ,    -0.107352593241488E-01 ,    -0.145786747438077E+00 ,    -0.316431686421063E-01 , 
  18.97030 ,    -0.316930205676739E-01 ,    -0.144723957333902E+00 ,    -0.340586370185995E-01 , 
  18.99020 ,    -0.447935984372547E-01 ,    -0.143502539774811E+00 ,    -0.363324601325386E-01 , 
  19.01020 ,    -0.470919468247586E-01 ,    -0.142474937676139E+00 ,    -0.380758440934669E-01 , 
  19.03020 ,    -0.384317770938117E-01 ,    -0.141962170655945E+00 ,    -0.390605231081453E-01 , 
  19.05020 ,    -0.218639921523317E-01 ,    -0.142142088204541E+00 ,    -0.393416953702711E-01 , 
  19.07030 ,    -0.247387390761859E-02 ,    -0.143016017240845E+00 ,    -0.392084632050235E-01 , 
  19.09030 ,     0.138434825333814E-01 ,    -0.144389816517737E+00 ,    -0.390703744380213E-01 , 
  19.11030 ,     0.227465094334170E-01 ,    -0.145948902345990E+00 ,    -0.392935971000423E-01 , 
  19.13030 ,     0.223318263290830E-01 ,    -0.147320453233014E+00 ,    -0.400664803241556E-01 , 
  19.15020 ,     0.137371031253683E-01 ,    -0.148157360983637E+00 ,    -0.413227756256500E-01 , 
  19.17020 ,     0.411269320086826E-03 ,    -0.148221067959425E+00 ,    -0.427916970620599E-01 , 
  19.19020 ,    -0.128621840279391E-01 ,    -0.147393599589632E+00 ,    -0.440614426384574E-01 , 
  19.21020 ,    -0.217038245370074E-01 ,    -0.145703777721358E+00 ,    -0.447517778213926E-01 , 
  19.23030 ,    -0.234973714231342E-01 ,    -0.143283604528195E+00 ,    -0.446469840551176E-01 , 
  19.25030 ,    -0.181460684020282E-01 ,    -0.140378593083273E+00 ,    -0.437854672097452E-01 , 
  19.27030 ,    -0.800850894709187E-02 ,    -0.137228055645425E+00 ,    -0.424511761103377E-01 , 
  19.29030 ,     0.309055780201988E-02 ,    -0.134071820710909E+00 ,    -0.410793704890674E-01 , 
  19.31020 ,     0.111683561449441E-01 ,    -0.131126483629425E+00 ,    -0.401148669759068E-01 , 
  19.33020 ,     0.135712337601731E-01 ,    -0.128510805365761E+00 ,    -0.398443328240442E-01 , 
  19.35020 ,     0.958177365641558E-02 ,    -0.126326227509164E+00 ,    -0.403247944888764E-01 , 
  19.37020 ,     0.746469543687475E-03 ,    -0.124589442237318E+00 ,    -0.413399605734167E-01 , 
  19.39030 ,    -0.985943197019774E-02 ,    -0.123238033279377E+00 ,    -0.424823283761464E-01 , 
  19.41030 ,    -0.185604084340003E-01 ,    -0.122156263323396E+00 ,    -0.432671266651147E-01 , 
  19.43030 ,    -0.226786141703662E-01 ,    -0.121146989843903E+00 ,    -0.433280968740599E-01 , 
  19.45030 ,    -0.212204801194866E-01 ,    -0.119985470478365E+00 ,    -0.425164412229795E-01 , 
  19.47030 ,    -0.151900261881839E-01 ,    -0.118451358459178E+00 ,    -0.409547303964159E-01 , 
  19.49030 ,    -0.712896357964491E-02 ,    -0.116376244419486E+00 ,    -0.389932288642554E-01 , 
  19.51030 ,    -0.117621087725977E-03 ,    -0.113687282063343E+00 ,    -0.370895079506859E-01 , 
  19.53030 ,     0.339239122053586E-02 ,    -0.110432696845973E+00 ,    -0.356523886233544E-01 , 
  19.55030 ,     0.248745663483443E-02 ,    -0.106777629401688E+00 ,    -0.349031311912798E-01 , 
  19.57030 ,    -0.188710171577098E-02 ,    -0.102966394626396E+00 ,    -0.348006351634805E-01 , 
  19.59030 ,    -0.731147218571522E-02 ,    -0.992578055100471E-01 ,    -0.350554399216082E-01 , 
  19.61030 ,    -0.108430825867995E-01 ,    -0.958502378987843E-01 ,    -0.352271065717685E-01 , 
  19.63030 ,    -0.101901918491331E-01 ,    -0.928188425570707E-01 ,    -0.348714433190244E-01 , 
  19.65030 ,    -0.467601657977334E-02 ,    -0.900860949916555E-01 ,    -0.336875486031378E-01 , 
  19.67030 ,     0.437098027905485E-02 ,    -0.874382675487140E-01 ,    -0.316152869850942E-01 , 
  19.69030 ,     0.139668441179194E-01 ,    -0.845865618490751E-01 ,    -0.288511974743845E-01 , 
  19.71030 ,     0.204664687715539E-01 ,    -0.812567778164704E-01 ,    -0.257788711485104E-01 , 
  19.73030 ,     0.208726504384944E-01 ,    -0.772805139057809E-01 ,    -0.228388526905425E-01 , 
  19.75030 ,     0.140054527085998E-01 ,    -0.726580732104563E-01 ,    -0.203832026958763E-01 , 
  19.77030 ,     0.110871104785621E-02 ,    -0.675701642235012E-01 ,    -0.185642408662767E-01 , 
  19.79030 ,    -0.143496905742044E-01 ,    -0.623306265910302E-01 ,    -0.172943582292374E-01 , 
  19.81030 ,    -0.276573206292684E-01 ,    -0.572913673332581E-01 ,    -0.162886813040495E-01 , 
  19.83030 ,    -0.343208319279346E-01 ,    -0.527274260911925E-01 ,    -0.151735892712216E-01 , 
  19.85030 ,    -0.315417203553251E-01 ,    -0.487388639316192E-01 ,    -0.136216190219729E-01 , 
  19.87030 ,    -0.192110640274772E-01 ,    -0.452034979464082E-01 ,    -0.114648738770213E-01 , 
  19.89030 ,    -0.750130757613899E-04 ,    -0.418004453384269E-01 ,    -0.874748669912298E-02 , 
  19.91030 ,     0.210114113084706E-01 ,    -0.381028122037264E-01 ,    -0.569990491044711E-02 , 
  19.93030 ,     0.385248040358659E-01 ,    -0.337152021341686E-01 ,    -0.264589331209650E-02 , 
  19.95030 ,     0.479566396028150E-01 ,    -0.284153034601036E-01 ,     0.122735231674077E-03 , 
  19.97030 ,     0.471988425149583E-01 ,    -0.222543254988416E-01 ,     0.245707514761576E-02 , 
  19.99030 ,     0.371794692442028E-01 ,    -0.155806629347634E-01 ,     0.440628919273415E-02 , 
  20.01030 ,     0.215352211678048E-01 ,    -0.897265481839297E-02 ,     0.619557814434531E-02 , 
  20.03030 ,     0.541995237413382E-02 ,    -0.309356695985955E-02 ,     0.813362827909587E-02 , 
  20.05030 ,    -0.616818678900259E-02 ,     0.149325612789190E-02 ,     0.104823700336894E-01 , 
  20.07030 ,    -0.999785259379757E-02 ,     0.449657603211803E-02 ,     0.133367942503757E-01 , 
  20.09030 ,    -0.562749220061049E-02 ,     0.600496630063295E-02 ,     0.165606942954729E-01 , 
  20.11030 ,     0.449610601693344E-02 ,     0.649456510253035E-02 ,     0.198057922152405E-01 , 
  20.13030 ,     0.158979356842329E-01 ,     0.672904687651845E-02 ,     0.226128279110882E-01 , 
  20.15030 ,     0.236124558903772E-01 ,     0.757499460907037E-02 ,     0.245637046986059E-01 , 
  20.17030 ,     0.238929061815704E-01 ,     0.978105521015417E-02 ,     0.254340070702811E-01 , 
  20.19030 ,     0.155266492599205E-01 ,     0.137810304552742E-01 ,     0.252923451948859E-01 , 
  20.21030 ,     0.317004361292150E-03 ,     0.195756666502740E-01 ,     0.245085868125760E-01 , 
  20.23030 ,    -0.174366103829625E-01 ,     0.267266993854059E-01 ,     0.236623493653567E-01 , 
  20.25030 ,    -0.323001938095280E-01 ,     0.344657333911709E-01 ,     0.233765610134599E-01 , 
  20.27030 ,    -0.394706875950443E-01 ,     0.418887462135957E-01 ,     0.241272171855492E-01 , 
  20.29030 ,    -0.363720428977814E-01 ,     0.481835775272730E-01 ,     0.260905416996381E-01 , 
  20.31030 ,    -0.235592635864637E-01 ,     0.528293683596161E-01 ,     0.290787440349983E-01 , 
  20.33030 ,    -0.462934848497533E-02 ,     0.557157397553268E-01 ,     0.325882455314416E-01 , 
  20.35030 ,     0.148418368030663E-01 ,     0.571526853063119E-01 ,     0.359482772218647E-01 , 
  20.37030 ,     0.290031804335590E-01 ,     0.577727229442874E-01 ,     0.385248436928313E-01 , 
  20.39030 ,     0.335321349158123E-01 ,     0.583558861474686E-01 ,     0.399161211790589E-01 , 
  20.41030 ,     0.269664151796188E-01 ,     0.596274544683449E-01 ,     0.400768972892871E-01 , 
  20.43030 ,     0.111437916208792E-01 ,     0.620828820746194E-01 ,     0.393314972197888E-01 , 
  20.45030 ,    -0.938307797795222E-02 ,     0.658836350900499E-01 ,     0.382699301685757E-01 , 
  20.47030 ,    -0.287624936684053E-01 ,     0.708455112616338E-01 ,     0.375593880255384E-01 , 
  20.49030 ,    -0.416341420720111E-01 ,     0.765144910254517E-01 ,     0.377305910709904E-01 , 
  20.51030 ,    -0.447256620964862E-01 ,     0.823021015547406E-01 ,     0.390068394516882E-01 , 
  20.53030 ,    -0.377585355505146E-01 ,     0.876389697229797E-01 ,     0.412301759329432E-01 , 
  20.55030 ,    -0.233964619259453E-01 ,     0.921046806374189E-01 ,     0.439080743714350E-01 , 
  20.57030 ,    -0.628087828505166E-02 ,     0.955032469402635E-01 ,     0.463655405555180E-01 , 
  20.59030 ,     0.851095096616999E-02 ,     0.978720471937592E-01 ,     0.479539104678443E-01 , 
  20.61030 ,     0.170737937410265E-01 ,     0.994318398103713E-01 ,     0.482498091730854E-01 , 
  20.63030 ,     0.178304627809425E-01 ,     0.100500481323834E+00 ,     0.471813927751018E-01 , 
  20.65030 ,     0.118802314001301E-01 ,     0.101399403388750E+00 ,     0.450428367271153E-01 , 
  20.67030 ,     0.245782909317675E-02 ,     0.102378921666825E+00 ,     0.423942064122979E-01 , 
  20.69030 ,    -0.628516652093615E-02 ,     0.103578265243406E+00 ,     0.398805453152771E-01 , 
  20.71030 ,    -0.107483045738809E-01 ,     0.105023031716270E+00 ,     0.380293601298733E-01 , 
  20.73030 ,    -0.910181827215315E-02 ,     0.106651220516690E+00 ,     0.370915913747763E-01 , 
  20.75030 ,    -0.185711354216363E-02 ,     0.108352557070856E+00 ,     0.369759617241072E-01 , 
  20.77030 ,     0.838442058055585E-02 ,     0.110005781361019E+00 ,     0.372955137444158E-01 , 
  20.79030 ,     0.178965154729309E-01 ,     0.111503829693499E+00 ,     0.375085162784938E-01 , 
  20.81030 ,     0.231611448983601E-01 ,     0.112764536326804E+00 ,     0.371057364632384E-01 , 
  20.83030 ,     0.221067174297831E-01 ,     0.113731239028186E+00 ,     0.357820627078998E-01 , 
  20.85030 ,     0.148294672679048E-01 ,     0.114370884796785E+00 ,     0.335369063393544E-01 , 
  20.87030 ,     0.355889163825895E-02 ,     0.114676000215861E+00 ,     0.306722255106124E-01 , 
  20.89030 ,    -0.811128179444065E-02 ,     0.114672250708622E+00 ,     0.276910777006658E-01 , 
  20.91030 ,    -0.164555340473793E-01 ,     0.114427710596001E+00 ,     0.251319758623996E-01 , 
  20.93030 ,    -0.188868492483426E-01 ,     0.114056207158590E+00 ,     0.233944278619167E-01 , 
  20.95030 ,    -0.148308693749756E-01 ,     0.113707185636180E+00 ,     0.226125517833145E-01 , 
  20.97030 ,    -0.590865754153477E-02 ,     0.113538823452307E+00 ,     0.226165084946495E-01 , 
  20.99030 ,     0.462973223073918E-02 ,     0.113678123873294E+00 ,     0.229917662590133E-01 , 
  21.01030 ,     0.130237756054853E-01 ,     0.114178665695735E+00 ,     0.232140222355133E-01 , 
  21.03030 ,     0.162899525136933E-01 ,     0.114990561250672E+00 ,     0.228136495076026E-01 , 
  21.05030 ,     0.132401555679463E-01 ,     0.115955919448131E+00 ,     0.215155257219459E-01 , 
  21.07030 ,     0.488674681560594E-02 ,     0.116836496390902E+00 ,     0.193102434945451E-01 , 
  21.09030 ,    -0.590049670119390E-02 ,     0.117370071804927E+00 ,     0.164370956171869E-01 , 
  21.11030 ,    -0.153666202251531E-01 ,     0.117341759043997E+00 ,     0.132892828181129E-01 , 
  21.13030 ,    -0.201421004795676E-01 ,     0.116649664348599E+00 ,     0.102772322247348E-01 , 
  21.15030 ,    -0.183821488017460E-01 ,     0.115343824814726E+00 ,     0.769828166238199E-02 , 
  21.17030 ,    -0.103917377116833E-01 ,     0.113623919974096E+00 ,     0.565646646868764E-02 , 
  21.19030 ,     0.147111715429575E-02 ,     0.111793196767780E+00 ,     0.405678125055942E-02 , 
  21.21030 ,     0.135770879275357E-01 ,     0.110179723101575E+00 ,     0.267116284383921E-02 , 
  21.23030 ,     0.222254847538528E-01 ,     0.109047023542470E+00 ,     0.124816229650698E-02 , 
  21.25030 ,     0.248571808935443E-01 ,     0.108520563135498E+00 ,    -0.376370954233938E-03 , 
  21.27030 ,     0.208744367894263E-01 ,     0.108552649670081E+00 ,    -0.220934297021537E-02 , 
  21.29030 ,     0.117975702940945E-01 ,     0.108937038859802E+00 ,    -0.409703713169784E-02 , 
  21.31030 ,     0.714331252546559E-03 ,     0.109369266337705E+00 ,    -0.578905724595566E-02 , 
  21.33030 ,    -0.878336403752837E-02 ,     0.109534350521581E+00 ,    -0.704513551189902E-02 , 
  21.35030 ,    -0.138098247809974E-01 ,     0.109194727623588E+00 ,    -0.774404264650940E-02 , 
  21.37030 ,    -0.131319705223033E-01 ,     0.108251092540423E+00 ,    -0.795231754581176E-02 , 
  21.39030 ,    -0.753472127098732E-02 ,     0.106757461875161E+00 ,    -0.792446011405896E-02 , 
  21.41030 ,     0.510606910311408E-03 ,     0.104886573811461E+00 ,    -0.803078738214227E-02 , 
  21.43030 ,     0.775204719943672E-02 ,     0.102857934788707E+00 ,    -0.863570291639885E-02 , 
  21.45030 ,     0.113187703644916E-01 ,     0.100853108137484E+00 ,    -0.996821233955469E-02 , 
  21.47030 ,     0.973546538466964E-02 ,     0.989471112065213E-01 ,    -0.120311584743315E-01 , 
  21.49030 ,     0.343904251244451E-02 ,     0.970795264073026E-01 ,    -0.145838358213502E-01 , 
  21.51030 ,    -0.537951156026970E-02 ,     0.950757506963019E-01 ,    -0.172081073883016E-01 , 
  21.53030 ,    -0.135517206637706E-01 ,     0.927119657698129E-01 ,    -0.194391606416830E-01 , 
  21.55030 ,    -0.180561875119740E-01 ,     0.898024408224259E-01 ,    -0.209186252513241E-01 , 
  21.57030 ,    -0.170994789836420E-01 ,     0.862796757649196E-01 ,    -0.215182614396929E-01 , 
  21.59030 ,    -0.107750241661606E-01 ,     0.822394524550610E-01 ,    -0.213905334008207E-01 , 
  21.61030 ,    -0.106551388903761E-02 ,     0.779337317558387E-01 ,    -0.209258377029941E-01 , 
  21.63030 ,     0.882014630303915E-02 ,     0.737110891059721E-01 ,    -0.206273537230711E-01 , 
  21.65030 ,     0.155537168797659E-01 ,     0.699216138424056E-01 ,    -0.209429655013386E-01 , 
  21.67030 ,     0.168600613761792E-01 ,     0.668152754474622E-01 ,    -0.221096760267128E-01 , 
  21.69030 ,     0.123483246307240E-01 ,     0.644656707610054E-01 ,    -0.240636102608763E-01 , 
  21.71030 ,     0.370566205724935E-02 ,     0.627437448559726E-01 ,    -0.264483576128145E-01 , 
  21.73030 ,    -0.582903833734347E-02 ,     0.613507763535230E-01 ,    -0.287224107849168E-01 , 
  21.75030 ,    -0.125487807900311E-01 ,     0.599014890796260E-01 ,    -0.303332636104305E-01 , 
  21.77030 ,    -0.135627671340616E-01 ,     0.580324833620087E-01 ,    -0.309024273046769E-01 , 
  21.79030 ,    -0.784825882011685E-02 ,     0.555032831537712E-01 ,    -0.303602408829083E-01 , 
  21.81030 ,     0.329462126696210E-02 ,     0.522596795605043E-01 ,    -0.289841094408430E-01 , 
  21.83030 ,     0.165573054252461E-01 ,     0.484409176372097E-01 ,    -0.273242724353363E-01 , 
  21.85030 ,     0.276249332854227E-01 ,     0.443297841354410E-01 ,    -0.260376570473189E-01 , 
  21.87030 ,     0.325537807049227E-01 ,     0.402621940292156E-01 ,    -0.256809275787840E-01 , 
  21.89030 ,     0.290803032682901E-01 ,     0.365248814180881E-01 ,    -0.265283610569412E-01 , 
  21.91030 ,     0.174313687247635E-01 ,     0.332725672027928E-01 ,    -0.284736345199689E-01 , 
  21.93030 ,     0.360142005983516E-03 ,     0.304888247058394E-01 ,    -0.310488062309506E-01 , 
  21.95030 ,    -0.176209271756450E-01 ,     0.280003253905064E-01 ,    -0.335568346785866E-01 , 
  21.97030 ,    -0.315796264505286E-01 ,     0.255370820955690E-01 ,    -0.352777479203481E-01 , 
  21.99030 ,    -0.376591527782644E-01 ,     0.228172828397854E-01 ,    -0.356847704651983E-01 , 
  22.01030 ,    -0.342590109874733E-01 ,     0.196287588829687E-01 ,    -0.346031027868117E-01 , 
  22.03030 ,    -0.225295320772565E-01 ,     0.158819250434087E-01 ,    -0.322618907420584E-01 , 
  22.05030 ,    -0.602493505330161E-02 ,     0.116199076091089E-01 ,    -0.292235372654165E-01 , 
  22.07030 ,     0.103742104535095E-01 ,     0.698662953336745E-02 ,    -0.262131056153850E-01 , 
  22.09030 ,     0.219292575843281E-01 ,     0.216766005648250E-02 ,    -0.239017467187807E-01 , 
  22.11030 ,     0.254438184707204E-01 ,    -0.267305806953697E-02 ,    -0.227118836434606E-01 , 
  22.13030 ,     0.201658149371348E-01 ,    -0.743757030015660E-02 ,    -0.227039958579732E-01 , 
  22.15030 ,     0.792529283577123E-02 ,    -0.121045218172748E-01 ,    -0.235779971793046E-01 , 
  22.17030 ,    -0.751238859731616E-02 ,    -0.167044266686078E-01 ,    -0.247852425863281E-01 , 
  22.19030 ,    -0.216519478377650E-01 ,    -0.212715305684449E-01 ,    -0.257121754261296E-01 , 
  22.21030 ,    -0.306379477619726E-01 ,    -0.257931876972560E-01 ,    -0.258748299599982E-01 , 
  22.23030 ,    -0.323570541308379E-01 ,    -0.301788991435048E-01 ,    -0.250616940132793E-01 , 
  22.25030 ,    -0.269424230146818E-01 ,    -0.342641403003763E-01 ,    -0.233810367164640E-01 , 
  22.27030 ,    -0.165538036178133E-01 ,    -0.378512462049975E-01 ,    -0.212012958803343E-01 , 
  22.29030 ,    -0.454405588690926E-02 ,    -0.407754215811721E-01 ,    -0.190086058918662E-01 , 
  22.31030 ,     0.568523588809410E-02 ,    -0.429734400309903E-01 ,    -0.172322940555056E-01 , 
  22.33030 ,     0.117508528442130E-01 ,    -0.445296527621336E-01 ,    -0.160984785669693E-01 , 
  22.35030 ,     0.129349817454799E-01 ,    -0.456798665336786E-01 ,    -0.155609413272297E-01 , 
  22.37030 ,     0.102263048844856E-01 ,    -0.467667642563267E-01 ,    -0.153311592360238E-01 , 
  22.39030 ,     0.578143614010535E-02 ,    -0.481566098935077E-01 ,    -0.149950892068237E-01 , 
  22.41030 ,     0.202757950583966E-02 ,    -0.501406507605208E-01 ,    -0.141745975966873E-01 , 
  22.43030 ,     0.739237457368167E-03 ,    -0.528512041073447E-01 ,    -0.126762678116962E-01 , 
  22.45030 ,     0.241574763240832E-02 ,    -0.562194306964173E-01 ,    -0.105747442987814E-01 , 
  22.47030 ,     0.616793661944791E-02 ,    -0.599899022148712E-01 ,    -0.820022526259512E-02 , 
  22.49030 ,     0.101349961282060E-01 ,    -0.637898608265579E-01 ,    -0.603260542652604E-02 , 
  22.51030 ,     0.122631151042274E-01 ,    -0.672339675413424E-01 ,    -0.453700743735093E-02 , 
  22.53030 ,     0.111512707248248E-01 ,    -0.700338363008147E-01 ,    -0.399615397186097E-02 , 
  22.55030 ,     0.664971812012193E-02 ,    -0.720795346888306E-01 ,    -0.439719134829736E-02 , 
  22.57030 ,    -0.114233848757476E-04 ,    -0.734683235436432E-01 ,    -0.541333357057096E-02 , 
  22.59030 ,    -0.661584805645206E-02 ,    -0.744717790404306E-01 ,    -0.648967841049862E-02 , 
  22.61030 ,    -0.107409873707401E-01 ,    -0.754511721184959E-01 ,    -0.700798843551365E-02 , 
  22.63030 ,    -0.106477990919817E-01 ,    -0.767467239345640E-01 ,    -0.647858338803500E-02 , 
  22.65030 ,    -0.596088297023123E-02 ,    -0.785742011547445E-01 ,    -0.469763715463431E-02 , 
  22.67030 ,     0.211126059819772E-02 ,    -0.809598464261136E-01 ,    -0.181848162001701E-02 , 
  22.69030 ,     0.111079067489025E-01 ,    -0.837326928068751E-01 ,     0.168727057499689E-02 , 
  22.71030 ,     0.180995294182095E-01 ,    -0.865756831616660E-01 ,     0.516768538484357E-02 , 
  22.73030 ,     0.206629595654946E-01 ,    -0.891192343328752E-01 ,     0.798457281512598E-02 , 
  22.75030 ,     0.177165673857081E-01 ,    -0.910484431431700E-01 ,     0.970259763579293E-02 , 
  22.77030 ,     0.992576681638694E-02 ,    -0.921917530616386E-01 ,     0.102139615057973E-01 , 
  22.79030 ,    -0.468548168735598E-03 ,    -0.925654076789128E-01 ,     0.975990654312928E-02 , 
  22.81030 ,    -0.103513585556397E-01 ,    -0.923621315742404E-01 ,     0.884339588855073E-02 , 
  22.83030 ,    -0.167365762938105E-01 ,    -0.918896171591804E-01 ,     0.806206528306818E-02 , 
  22.85030 ,    -0.177386653718015E-01 ,    -0.914791758054612E-01 ,     0.791568808065001E-02 , 
  22.87030 ,    -0.131868651620376E-01 ,    -0.913928724333146E-01 ,     0.864990935422142E-02 , 
  22.89030 ,    -0.467387659781324E-02 ,    -0.917564407586207E-01 ,     0.101856067085587E-01 , 
  22.91030 ,     0.497989693977029E-02 ,    -0.925360035501760E-01 ,     0.121551109688461E-01 , 
  22.93030 ,     0.126685742994556E-01 ,    -0.935623809259183E-01 ,     0.140318984530751E-01 , 
  22.95030 ,     0.160336776002833E-01 ,    -0.945922443060269E-01 ,     0.153104787455569E-01 , 
  22.97030 ,     0.142401315838327E-01 ,    -0.953850977346029E-01 ,     0.156776184360906E-01 , 
  22.99030 ,     0.823353390517239E-02 ,    -0.957719849624107E-01 ,     0.151195931126840E-01 , 
  23.01030 ,     0.391551169209928E-03 ,    -0.956964191764263E-01 ,     0.139314361336095E-01 , 
  23.03030 ,    -0.631268721708381E-02 ,    -0.952183195132541E-01 ,     0.126260450754791E-01 , 
  23.05030 ,    -0.935124798557401E-02 ,    -0.944840206691146E-01 ,     0.117730951145517E-01 , 
  23.07030 ,    -0.753145116941253E-02 ,    -0.936756046451196E-01 ,     0.118196843660848E-01 , 
  23.09030 ,    -0.142980559767210E-02 ,    -0.929577589838816E-01 ,     0.129496334103896E-01 , 
  23.11030 ,     0.678264049046868E-02 ,    -0.924389089195795E-01 ,     0.150251126191339E-01 , 
  23.13030 ,     0.140701425131279E-01 ,    -0.921565374669470E-01 ,     0.176274077100388E-01 , 
  23.15030 ,     0.175745040182312E-01 ,    -0.920871702383049E-01 ,     0.201820658439704E-01 , 
  23.17030 ,     0.156180967602973E-01 ,    -0.921729224518828E-01 ,     0.221276042154750E-01 , 
  23.19030 ,     0.832510953653892E-02 ,    -0.923517048973905E-01 ,     0.230745925050624E-01 , 
  23.21030 ,    -0.235666761577042E-02 ,    -0.925785603140877E-01 ,     0.229067936548778E-01 , 
  23.23030 ,    -0.132516981226183E-01 ,    -0.928306181615096E-01 ,     0.217960600152020E-01 , 
  23.25030 ,    -0.209806513660112E-01 ,    -0.930956392814703E-01 ,     0.201309097037116E-01 , 
  23.27030 ,    -0.230766498355168E-01 ,    -0.933511138956612E-01 ,     0.183857940184111E-01 , 
  23.29030 ,    -0.188226932758468E-01 ,    -0.935447387953052E-01 ,     0.169753381601925E-01 , 
  23.31030 ,    -0.952744254154814E-02 ,    -0.935864665240098E-01 ,     0.161401116992332E-01 , 
  23.33030 ,     0.186010287221149E-02 ,    -0.933575597424589E-01 ,     0.158976510529907E-01 , 
  23.35030 ,     0.116785262547806E-01 ,    -0.927351209200336E-01 ,     0.160693433277096E-01 , 
  23.37030 ,     0.167256672488846E-01 ,    -0.916241319689234E-01 ,     0.163684060116088E-01 , 
  23.39040 ,     0.152687815923397E-01 ,    -0.899761411201468E-01 ,     0.165150102271072E-01 , 
  23.41040 ,     0.767075256815269E-02 ,    -0.878388840142457E-01 ,     0.163359037271558E-01 , 
  23.43040 ,    -0.376102476355576E-02 ,    -0.853010836617318E-01 ,     0.158240414883373E-01 , 
  23.45040 ,    -0.155176138732998E-01 ,    -0.824989558611647E-01 ,     0.151239458792914E-01 , 
  23.47030 ,    -0.239740296727399E-01 ,    -0.795910809681515E-01 ,     0.144702669916682E-01 , 
  23.49030 ,    -0.266884215089693E-01 ,    -0.766689601850937E-01 ,     0.140796332566394E-01 , 
  23.51030 ,    -0.229272311094000E-01 ,    -0.738284928158345E-01 ,     0.140828784459594E-01 , 
  23.53030 ,    -0.140688366156517E-01 ,    -0.711127351624058E-01 ,     0.144586584317084E-01 , 
  23.55040 ,    -0.302796730244465E-02 ,    -0.685315953031074E-01 ,     0.150442975766759E-01 , 
  23.57040 ,     0.648846369168117E-02 ,    -0.661371141755946E-01 ,     0.155804205017605E-01 , 
