        1131
 SF6 190K
            2.37       -0.0948714
            2.39        -0.140695
            2.41        -0.184766
            2.43        -0.219146
            2.45        -0.236641
            2.47        -0.232503
            2.49        -0.205678
            2.51        -0.159287
            2.53        -0.100164
            2.55       -0.0375498
            2.57        0.0187767
            2.59        0.0604745
            2.61        0.0822698
            2.63        0.0828549
            2.65        0.0648731
            2.67        0.0340381
            2.69      -0.00235376
            2.71       -0.0371153
            2.73       -0.0646415
            2.75       -0.0818231
            2.77       -0.0882362
            2.79       -0.0856436
            2.81       -0.0770296
            2.83       -0.0654921
            2.85        -0.053325
            2.87       -0.0415346
            2.89       -0.0298809
            2.91       -0.0173722
            2.93      -0.00300254
            2.95        0.0135341
            2.97        0.0313988
            2.99        0.0485781
            3.01        0.0622802
            3.03        0.0696368
            3.05        0.0684987
            3.07        0.0580905
            3.09         0.039341
            3.11        0.0147993
            3.13       -0.0118322
            3.15       -0.0364171
            3.17       -0.0551713
            3.19       -0.0653304
            3.21       -0.0655624
            3.23       -0.0560729
            3.25       -0.0384291
            3.27       -0.0151907
            3.29        0.0105411
            3.31        0.0355595
            3.33        0.0569143
            3.35        0.0721847
            3.37        0.0796801
            3.39        0.0785917
            3.41        0.0691035
            3.43        0.0524459
            3.45        0.0308462
            3.47       0.00733369
            3.49       -0.0146249
            3.51       -0.0316368
            3.53       -0.0409655
            3.55       -0.0410622
            3.57        -0.031916
            3.59       -0.0151161
            3.61       0.00641831
            3.63        0.0289999
            3.65        0.0489073
            3.67         0.063123
            3.69        0.0698979
            3.71        0.0690144
            3.73         0.061694
            3.75        0.0501956
            3.77        0.0372246
            3.79        0.0253183
            3.81         0.016362
            3.83        0.0113385
            3.85        0.0103331
            3.87        0.0127453
            3.89        0.0175945
            3.91        0.0238102
            3.93        0.0304187
            3.95        0.0366013
            3.97         0.041661
            3.99        0.0449728
            4.01        0.0459977
            4.03        0.0444028
            4.05        0.0402693
            4.07        0.0343035
            4.09        0.0279368
            4.11        0.0232071
            4.13        0.0223789
            4.15        0.0273459
            4.17        0.0389641
            4.19        0.0565201
            4.21        0.0775414
            4.23        0.0980869
            4.25         0.113524
            4.27         0.119643
            4.29         0.113842
            4.31        0.0960386
            4.33        0.0690148
            4.35        0.0380209
            4.37       0.00968378
            4.39      -0.00956987
            4.41       -0.0151655
            4.43      -0.00566798
            4.45        0.0166733
            4.47        0.0463154
            4.49        0.0756922
            4.51        0.0970649
            4.53         0.104474
            4.55        0.0952765
            4.57        0.0708479
            4.59        0.0362414
            4.61       -0.0011078
            4.63       -0.0332925
