Flight time (us) , Experiment , Calculated
   11282.2340000000       ,    1.52570000000000       ,    1.52095803174506     
   11291.2650000000       ,    1.59680000000000       ,    1.59187104545261     
   11300.2970000000       ,    1.64560000000000       ,    1.64135023311376     
   11309.3280000000       ,    1.65970000000000       ,    1.65657241819800     
   11318.3750000000       ,    1.64120000000000       ,    1.63909369393765     
   11327.4370000000       ,    1.60150000000000       ,    1.60020146355045     
   11336.5000000000       ,    1.55400000000000       ,    1.55309286882220     
   11345.5630000000       ,    1.50800000000000       ,    1.50728954111454     
   11354.6410000000       ,    1.46800000000000       ,    1.46740689063005     
   11363.7190000000       ,    1.43530000000000       ,    1.43471757326584     
   11372.8120000000       ,    1.40920000000000       ,    1.40864015859130     
   11381.9220000000       ,    1.38870000000000       ,    1.38809376076803     
   11391.0160000000       ,    1.37260000000000       ,    1.37203158327608     
   11400.1250000000       ,    1.36000000000000       ,    1.35943868531882     
   11409.2500000000       ,    1.35010000000000       ,    1.34955774552462     
   11418.3750000000       ,    1.34240000000000       ,    1.34180377193993     
   11427.5160000000       ,    1.33630000000000       ,    1.33569182720339     
   11436.6560000000       ,    1.33150000000000       ,    1.33086616928329     
   11445.7970000000       ,    1.32760000000000       ,    1.32703762449551     
   11454.9530000000       ,    1.32460000000000       ,    1.32397892479006     
   11464.1250000000       ,    1.32210000000000       ,    1.32151938334226     
   11473.2970000000       ,    1.32010000000000       ,    1.31952970377019     
   11482.4690000000       ,    1.31850000000000       ,    1.31790524227622     
   11491.6560000000       ,    1.31710000000000       ,    1.31656303762115     
   11500.8440000000       ,    1.31600000000000       ,    1.31544295868849     
   11510.0470000000       ,    1.31510000000000       ,    1.31449500126234     
   11519.2650000000       ,    1.31420000000000       ,    1.31368205168384     
   11528.4840000000       ,    1.31350000000000       ,    1.31297618884944     
   11537.7040000000       ,    1.31290000000000       ,    1.31235461237131     
   11546.9380000000       ,    1.31230000000000       ,    1.31179887507163     
   11556.1880000000       ,    1.31180000000000       ,    1.31129531366611     
   11565.4220000000       ,    1.31140000000000       ,    1.31083492375900     
   11574.6720000000       ,    1.31090000000000       ,    1.31040772070575     
   11583.9380000000       ,    1.31050000000000       ,    1.31000731402846     
   11593.2040000000       ,    1.31010000000000       ,    1.30962935352202     
   11602.4680000000       ,    1.30980000000000       ,    1.30926989993212     
   11611.7500000000       ,    1.30940000000000       ,    1.30892507347551     
   11621.0470000000       ,    1.30910000000000       ,    1.30859260078296     
   11630.3430000000       ,    1.30870000000000       ,    1.30827113726172     
   11639.6410000000       ,    1.30840000000000       ,    1.30795905624178     
   11648.9530000000       ,    1.30810000000000       ,    1.30765478075672     
   11658.2810000000       ,    1.30780000000000       ,    1.30735735640101     
   11667.6090000000       ,    1.30750000000000       ,    1.30706659945915     
   11676.9370000000       ,    1.30720000000000       ,    1.30678196052439     
   11686.2660000000       ,    1.30690000000000       ,    1.30650305499113     
   11695.6250000000       ,    1.30660000000000       ,    1.30622881525075     
   11704.9850000000       ,    1.30640000000000       ,    1.30596011728049     
