r (Ang), PDF (RMC), PDF (Expt)
   1.32000000000000       ,   0.000000000000000E+000  ,   4.983095088081923E-005
   1.33000000000000       ,   0.000000000000000E+000  ,   5.020845808446179E-005
   1.34000000000000       ,   0.000000000000000E+000  ,   5.058596528810437E-005
   1.35000000000000       ,   0.000000000000000E+000  ,   5.096347249174694E-005
   1.36000000000000       ,   0.000000000000000E+000  ,   5.134097969538950E-005
   1.37000000000000       ,   0.000000000000000E+000  ,   5.171848689903208E-005
   1.38000000000000       ,   0.000000000000000E+000  ,   5.209599410267464E-005
   1.39000000000000       ,   0.000000000000000E+000  ,   5.247350130631722E-005
   1.40000000000000       ,   0.000000000000000E+000  ,   2.176858391094669E-002
   1.41000000000000       ,   0.000000000000000E+000  ,   9.689467214465118E-002
   1.42000000000000       ,   0.000000000000000E+000  ,   0.203521688870365     
   1.43000000000000       ,   0.000000000000000E+000  ,   0.343479715770833     
   1.44000000000000       ,   7.178161256746493E-002  ,   0.516446370662086     
   1.45000000000000       ,   0.356432854507116       ,   0.719625521843873     
   1.46000000000000       ,   0.353991552739911       ,   0.947598405785088     
   1.47000000000000       ,    1.12506708984262       ,    1.19237949015685     
   1.48000000000000       ,   0.698415839512420       ,    1.44369335478864     
   1.49000000000000       ,    1.94243985653853       ,    1.68947000676579     
   1.50000000000000       ,    1.30929702575176       ,    1.91653606068460     
   1.51000000000000       ,    2.66970650928501       ,    2.11145996210283     
   1.52000000000000       ,    2.04010982907062       ,    2.26149279648816     
   1.53000000000000       ,    3.10772300549288       ,    2.35553392787262     
   1.54000000000000       ,    2.01361508364577       ,    2.38504412801779     
   1.55000000000000       ,    2.66749881200551       ,    2.34482887190058     
   1.56000000000000       ,    1.72275972578441       ,    2.23362137425489     
   1.57000000000000       ,    2.04097657916623       ,    2.05440836434825     
   1.58000000000000       ,    1.11216143776559       ,    1.81446055162145     
   1.59000000000000       ,    1.82027466023674       ,    1.52505268180782     
   1.60000000000000       ,   0.323017503198232       ,    1.20088306505135     
   1.61000000000000       ,   0.449415674740317       ,   0.859227282248260     
   1.62000000000000       ,   6.380593165443640E-002  ,   0.518883221842131     
   1.63000000000000       ,   0.000000000000000E+000  ,   0.198982627788361     
   1.64000000000000       ,   0.000000000000000E+000  ,   6.191118139738146E-005
   1.65000000000000       ,   0.000000000000000E+000  ,   6.228868860102403E-005
   1.66000000000000       ,   0.000000000000000E+000  ,   6.266619580466660E-005
   1.67000000000000       ,   0.000000000000000E+000  ,   6.304370300830916E-005
   1.68000000000000       ,   0.000000000000000E+000  ,   6.342121021195173E-005
   1.69000000000000       ,   0.000000000000000E+000  ,   6.379871741559430E-005
   1.70000000000000       ,   0.000000000000000E+000  ,   6.417622461923687E-005
   1.71000000000000       ,   8.587585987751245E-002  ,   6.455373182287944E-005
   1.72000000000000       ,   0.170753168886798       ,   0.185942305609910     
   1.73000000000000       ,   0.509298485586762       ,   0.499613690005395     
   1.74000000000000       ,   0.506371498955446       ,   0.833378020875205     
   1.75000000000000       ,   0.839129938875450       ,    1.16919809955263     
   1.76000000000000       ,    1.33497948937307       ,    1.48960778819697     
   1.77000000000000       ,    1.74226142029903       ,    1.77874208037617     
   1.78000000000000       ,    2.06246843621973       ,    2.02320694361987     
   1.79000000000000       ,    1.72279491408166       ,    2.21273610896173     
   1.80000000000000       ,    2.12113432835821       ,    2.34060140733048     
   1.81000000000000       ,    3.24525448300363       ,    2.40376426511471     
   1.82000000000000       ,    1.69439733980060       ,    2.40277665115059     
   1.83000000000000       ,    2.32709586382627       ,    2.34145833017621     
   1.84000000000000       ,    1.83559721796263       ,    2.22639223910068     
   1.85000000000000       ,    2.54006973118319       ,    2.06629010532661     
   1.86000000000000       ,    1.57900844267053       ,    1.87128551949682     
   1.87000000000000       ,    1.80614927574913       ,    1.65221153571965     
   1.88000000000000       ,    1.01543686409874       ,    1.41991497455064     
   1.89000000000000       ,    1.01006420741252       ,    1.18465083735068     
   1.90000000000000       ,   0.927459788873987       ,   0.955588791016692     
   1.91000000000000       ,   0.691953000527671       ,   0.740450888971451     
   1.92000000000000       ,   0.382416163881284       ,   0.545286901038554     
   1.93000000000000       ,   0.532608638616759       ,   0.374382038567077     
   1.94000000000000       ,   0.000000000000000E+000  ,   0.230282437320098     
   1.95000000000000       ,   0.150613145708644       ,   0.113917123181996     
   1.96000000000000       ,   0.000000000000000E+000  ,   2.479159022617133E-002
   1.97000000000000       ,   0.000000000000000E+000  ,   7.436891911758627E-005
   1.98000000000000       ,   0.000000000000000E+000  ,   7.474642632122883E-005
   1.99000000000000       ,   0.000000000000000E+000  ,   7.512393352487141E-005
   2.00000000000000       ,   0.000000000000000E+000  ,   7.550144072851397E-005
   2.01000000000000       ,   0.000000000000000E+000  ,   7.587894793215655E-005
   2.02000000000000       ,   0.000000000000000E+000  ,   7.625645513579911E-005
   2.03000000000000       ,   0.000000000000000E+000  ,   7.663396233944169E-005
   2.04000000000000       ,   7.198423766452464E-002  ,   7.701146954308425E-005
   2.05000000000000       ,   0.000000000000000E+000  ,   7.738897674672683E-005
   2.06000000000000       ,   0.000000000000000E+000  ,   7.776648395036939E-005
   2.07000000000000       ,   0.000000000000000E+000  ,   7.814399115401196E-005
   2.08000000000000       ,   0.000000000000000E+000  ,   7.852149835765453E-005
   2.09000000000000       ,   0.000000000000000E+000  ,   7.889900556129709E-005
   2.10000000000000       ,   0.000000000000000E+000  ,   7.927651276493967E-005
   2.11000000000000       ,   0.000000000000000E+000  ,   7.965401996858224E-005
   2.12000000000000       ,   0.000000000000000E+000  ,   8.003152717222483E-005
   2.13000000000000       ,   0.000000000000000E+000  ,   8.040903437586737E-005
   2.14000000000000       ,   0.000000000000000E+000  ,   8.078654157950995E-005
   2.15000000000000       ,   0.000000000000000E+000  ,   8.116404878315252E-005
   2.16000000000000       ,   0.000000000000000E+000  ,   8.154155598679508E-005
   2.17000000000000       ,   0.000000000000000E+000  ,   8.191906319043766E-005
   2.18000000000000       ,   0.000000000000000E+000  ,   8.229657039408023E-005
   2.19000000000000       ,   0.000000000000000E+000  ,   8.267407759772280E-005
   2.20000000000000       ,   0.000000000000000E+000  ,   8.305158480136536E-005
   2.21000000000000       ,   0.000000000000000E+000  ,   8.342909200500795E-005
   2.22000000000000       ,   0.000000000000000E+000  ,   8.380659920865052E-005
   2.23000000000000       ,   0.000000000000000E+000  ,   8.418410641229307E-005
   2.24000000000000       ,   0.000000000000000E+000  ,   8.456161361593566E-005
   2.25000000000000       ,   0.000000000000000E+000  ,   8.493912081957823E-005
   2.26000000000000       ,   0.000000000000000E+000  ,   8.531662802322080E-005
   2.27000000000000       ,   0.000000000000000E+000  ,   8.569413522686335E-005
   2.28000000000000       ,   0.000000000000000E+000  ,   8.607164243050594E-005
   2.29000000000000       ,   0.000000000000000E+000  ,   8.644914963414851E-005
   2.30000000000000       ,   0.000000000000000E+000  ,   8.682665683779107E-005
   2.31000000000000       ,   0.000000000000000E+000  ,   8.720416404143364E-005
   2.32000000000000       ,   0.000000000000000E+000  ,   8.758167124507621E-005
   2.33000000000000       ,   0.000000000000000E+000  ,   8.795917844871879E-005
   2.34000000000000       ,   0.249842397838596       ,   8.833668565236133E-005
   2.35000000000000       ,   0.149267545148566       ,   2.037139279190564E-002
   2.36000000000000       ,   0.198180076596250       ,   7.017500063148167E-002
   2.37000000000000       ,   0.296015814341816       ,   0.140505235544719     
   2.38000000000000       ,   0.393029405444425       ,   0.232490992686452     
   2.39000000000000       ,   0.831692988475018       ,   0.345776469332385     
   2.40000000000000       ,   0.341034898676362       ,   0.478397662316838     
   2.41000000000000       ,   0.679239640356705       ,   0.626790037861514     
   2.42000000000000       ,   0.918016041911828       ,   0.785932878661809     
   2.43000000000000       ,   0.673649206486412       ,   0.949623082129968     
   2.44000000000000       ,    1.10217372907373       ,    1.11085882715562     
   2.45000000000000       ,    1.14540007649580       ,    1.26230280113612     
   2.46000000000000       ,    1.37839898969695       ,    1.39678669244924     
   2.47000000000000       ,    1.60951127713451       ,    1.50781424611317     
   2.48000000000000       ,    1.46157827140655       ,    1.59001983234862     
   2.49000000000000       ,    1.31483347932093       ,    1.63954325560325     
   2.50000000000000       ,    1.44988567654132       ,    1.65428907827330     
   2.51000000000000       ,    1.77019844148403       ,    1.63404930400930     
   2.52000000000000       ,    1.34558005331678       ,    1.58048080488308     
   2.53000000000000       ,    1.38647748512906       ,    1.49694213000637     
   2.54000000000000       ,    1.42705289069823       ,    1.38820697816016     
   2.55000000000000       ,    1.05462910458592       ,    1.26008240297761     
   2.56000000000000       ,   0.959160820565770       ,    1.11896769808123     
   2.57000000000000       ,   0.955428686731080       ,   0.971394144143059     
   2.58000000000000       ,   0.543843133747053       ,   0.823586038353129     
   2.59000000000000       ,   0.812615037802510       ,   0.681079735348458     
   2.60000000000000       ,   0.359773156920007       ,   0.548430278580151     
   2.61000000000000       ,   0.492792738741554       ,   0.429025412856405     
   2.62000000000000       ,   0.312398453182620       ,   0.325015419190994     
   2.63000000000000       ,   0.177834645275446       ,   0.237355516103572     
   2.64000000000000       ,   0.221451288510952       ,   0.165946746261541     
   2.65000000000000       ,   0.176492500206677       ,   0.109852407610718     
   2.66000000000000       ,   0.131871747099484       ,   6.756104785075677E-002
   2.67000000000000       ,   0.131377846581816       ,   3.726434803970682E-002
   2.68000000000000       ,   8.725842125068689E-002  ,   1.711902775370344E-002
   2.69000000000000       ,   8.693404125107153E-002  ,   5.465980689860979E-003
   2.70000000000000       ,   0.000000000000000E+000  ,   9.866185101043892E-004
   2.71000000000000       ,   0.129438694608376       ,   2.785009531190827E-003
   2.72000000000000       ,   0.171950424171565       ,   1.039382082840091E-002
   2.73000000000000       ,   4.283014263727029E-002  ,   2.371122441828350E-002
   2.74000000000000       ,   0.170695314382928       ,   4.288379253517541E-002
   2.75000000000000       ,   0.000000000000000E+000  ,   6.815614220213291E-002
   2.76000000000000       ,   0.127093795898319       ,   9.971111942902097E-002
   2.77000000000000       ,   0.211058290881482       ,   0.137524385391011     
   2.78000000000000       ,   0.378538362065712       ,   0.181254470463140     
   2.79000000000000       ,   0.167636265179163       ,   0.230184110253516     
   2.80000000000000       ,   0.334075131014246       ,   0.283221652739188     
   2.81000000000000       ,   0.416107817572932       ,   0.338963394081262     
   2.82000000000000       ,   0.290242582723892       ,   0.395809811692217     
   2.83000000000000       ,   0.454483845666475       ,   0.452121738340407     
   2.84000000000000       ,   0.658739714542438       ,   0.506397351021379     
   2.85000000000000       ,   0.492321263905546       ,   0.557448005742406     
   2.86000000000000       ,   0.654133152531414       ,   0.604550729249704     
   2.87000000000000       ,   0.570372204115487       ,   0.647557571150213     
   2.88000000000000       ,   0.852587623589788       ,   0.686946717908485     
   2.89000000000000       ,   0.890096427839744       ,   0.723806711175602     
   2.90000000000000       ,   0.685430059563622       ,   0.759752547613047     
   2.91000000000000       ,   0.968770580390839       ,   0.796780018585331     
   2.92000000000000       ,   0.605063580535897       ,   0.837071528007256     
   2.93000000000000       ,   0.962157824806095       ,   0.882772051929204     
   2.94000000000000       ,    1.25482002274320       ,   0.935757297296435     
   2.95000000000000       ,    1.15818477018360       ,   0.997417139390894     
   2.96000000000000       ,   0.890822342707880       ,    1.06847599573488     
   2.97000000000000       ,    1.29453550541375       ,    1.14886812581957     
   2.98000000000000       ,    1.25095441778516       ,    1.23768036778180     
   2.99000000000000       ,    1.35977660667563       ,    1.33316815633885     
   3.00000000000000       ,    1.52403684348440       ,    1.43284354224148     
   3.01000000000000       ,    1.53610459486779       ,    1.53362710945739     
   3.02000000000000       ,    1.88801119687471       ,    1.63204986114069     
   3.03000000000000       ,    1.32450864031473       ,    1.72448688502515     
   3.04000000000000       ,    1.64087224572202       ,    1.80740228896786     
   3.05000000000000       ,    2.00135643802612       ,    1.87758467019118     
   3.06000000000000       ,    1.90996810546682       ,    1.93235416899952     
   3.07000000000000       ,    1.81048170313033       ,    1.96972566979596     
   3.08000000000000       ,    2.02087545915838       ,    1.98851749051833     
   3.09000000000000       ,    1.98379269056785       ,    1.98840037810374     
   3.10000000000000       ,    1.91027385425438       ,    1.96988719384915     
   3.11000000000000       ,    1.85676159692001       ,    1.93426875007599     
   3.12000000000000       ,    1.82720751363933       ,    1.88350536303274     
   3.13000000000000       ,    1.51692456276952       ,    1.82008647351283     
   3.14000000000000       ,    1.87494121873221       ,    1.74687198547649     
   3.15000000000000       ,    1.75075997143699       ,    1.66692879354360     
   3.16000000000000       ,    1.29842612501492       ,    1.58337448857929     
   3.17000000000000       ,    2.10928872246557       ,    1.49923775646936     
   3.18000000000000       ,    1.24777605180187       ,    1.41734191513405     
   3.19000000000000       ,    1.36320643655318       ,    1.34021479758169     
   3.20000000000000       ,    1.34686104584876       ,    1.27002518999203     
   3.21000000000000       ,    1.24564454901888       ,    1.20854360697879     
   3.22000000000000       ,    1.19832649331155       ,    1.15712355582797     
   3.23000000000000       ,    1.25902214966424       ,    1.11669870237739     
   3.24000000000000       ,    1.20584653397242       ,    1.08779146553187     
   3.25000000000000       ,    1.24398476748408       ,    1.07052937980197     
   3.26000000000000       ,   0.948226675314217       ,    1.06466683242765     
   3.27000000000000       ,    1.31270192994929       ,    1.06961121254601     
   3.28000000000000       ,    1.31282180026114       ,    1.08445381044640     
   3.29000000000000       ,    1.22578114109797       ,    1.10800672153978     
   3.30000000000000       ,    1.06221562340020       ,    1.13884736502927     
   3.31000000000000       ,    1.22398584940187       ,    1.17537194486977     
   3.32000000000000       ,    1.28085626472537       ,    1.21585829395285     
   3.33000000000000       ,    1.26416527036400       ,    1.25853718860421     
   3.34000000000000       ,    1.51114852601544       ,    1.30166961887460     
   3.35000000000000       ,    1.42789902573338       ,    1.34362591978897     
   3.36000000000000       ,    1.34596662077884       ,    1.38296138857236     
   3.37000000000000       ,    1.31216725552142       ,    1.41848228027760     
   3.38000000000000       ,    1.47322911213856       ,    1.44929606786570     
   3.39000000000000       ,    1.84026624381006       ,    1.47484065451875     
   3.40000000000000       ,    1.26537547670934       ,    1.49488880583667     
   3.41000000000000       ,    1.26564138178764       ,    1.50952628583850     
   3.42000000000000       ,    1.47349645566053       ,    1.51910479513254     
   3.43000000000000       ,    1.84417122774721       ,    1.52417351622016     
   3.44000000000000       ,    1.32421260005929       ,    1.52539553427502     
   3.45000000000000       ,    1.39685400993908       ,    1.52345730039930     
   3.46000000000000       ,    1.56340449437779       ,    1.51898037318336     
   3.47000000000000       ,    1.90837018400755       ,    1.51244474083405     
   3.48000000000000       ,    1.50671539639800       ,    1.50413203533750     
   3.49000000000000       ,    1.26318739089109       ,    1.49409497559456     
   3.50000000000000       ,    1.65818309420651       ,    1.48215661470582     
   3.51000000000000       ,    1.62096748144801       ,    1.46793971607405     
   3.52000000000000       ,    1.24311400471736       ,    1.45092321002079     
   3.53000000000000       ,    1.42762586203197       ,    1.43051957797600     
   3.54000000000000       ,    1.21314106886719       ,    1.40616454318640     
   3.55000000000000       ,    1.29468567754259       ,    1.37740891575994     
   3.56000000000000       ,    1.50267875308027       ,    1.34400204091438     
   3.57000000000000       ,    1.20134370659623       ,    1.30595709723710     
   3.58000000000000       ,    1.10302179793611       ,    1.26359041113237     
   3.59000000000000       ,    1.32038482309220       ,    1.21752978601633     
   3.60000000000000       ,    1.36126381991781       ,    1.16869027219926     
   3.61000000000000       ,   0.693788705905116       ,    1.11821943495112     
   3.62000000000000       ,    1.11565298049087       ,    1.06741759622005     
   3.63000000000000       ,    1.10883279087027       ,    1.01764133458666     
   3.64000000000000       ,   0.947359967726509       ,   0.970200402501883     
   3.65000000000000       ,   0.896323355818776       ,   0.926258942281057     
   3.66000000000000       ,   0.837401314781026       ,   0.886751369789510     
   3.67000000000000       ,   0.776631717492571       ,   0.852321608854402     
   3.68000000000000       ,   0.746432755129104       ,   0.823291699087412     
   3.69000000000000       ,    1.03035513197298       ,   0.799662477602937     
   3.70000000000000       ,   0.523326158544664       ,   0.781145440139875     
   3.71000000000000       ,   0.668532915474203       ,   0.767221438572399     
   3.72000000000000       ,   0.747825859217913       ,   0.757218969272957     
   3.73000000000000       ,   0.860304606468573       ,   0.750402782770923     
   3.74000000000000       ,   0.631146989180304       ,   0.746062625902578     
   3.75000000000000       ,   0.653412039644717       ,   0.743592206895492     
   3.76000000000000       ,   0.685633305963467       ,   0.742549902434943     
   3.77000000000000       ,   0.474646811300447       ,   0.742695118596428     
   3.78000000000000       ,   0.461136311558495       ,   0.743997276645371     
   3.79000000000000       ,   0.719670042942198       ,   0.746617745911443     
   3.80000000000000       ,   0.666952233887984       ,   0.750868284334770     
   3.81000000000000       ,   0.777260337732565       ,   0.757152286155878     
   3.82000000000000       ,   0.759559814744806       ,   0.765897053472771     
   3.83000000000000       ,   0.761127747908605       ,   0.777486184744281     
   3.84000000000000       ,   0.744280294980483       ,   0.792200917869708     
   3.85000000000000       ,   0.727520361183995       ,   0.810177925463124     
   3.86000000000000       ,   0.649548519480098       ,   0.831388813732888     
   3.87000000000000       ,   0.939472563506097       ,   0.855643710571646     
   3.88000000000000       ,   0.827725743668290       ,   0.882618202042521     
   3.89000000000000       ,   0.836066225877498       ,   0.911899876409958     
   3.90000000000000       ,   0.843020650122918       ,   0.943048228809658     
   3.91000000000000       ,   0.998039393642281       ,   0.975659971127223     
   3.92000000000000       ,   0.977472095156335       ,    1.00943108368371     
   3.93000000000000       ,   0.861472071061444       ,    1.04420731653182     
   3.94000000000000       ,   0.949747746997897       ,    1.08001624430490     
   3.95000000000000       ,    1.40649729291435       ,    1.11707622040477     
   3.96000000000000       ,    1.13308236644519       ,    1.15578038277784     
   3.97000000000000       ,    1.13433932291956       ,    1.19665688711460     
   3.98000000000000       ,    1.18414571376176       ,    1.24030941338910     
   3.99000000000000       ,    1.13616269109742       ,    1.28734436025202     
   4.00000000000000       ,    1.57796685609365       ,    1.33829272613849     
   4.01000000000000       ,    1.24922614845999       ,    1.39353529266372     
   4.02000000000000       ,    1.54902356896922       ,    1.45323931252400     
   4.03000000000000       ,    1.41038066762395       ,    1.51731352563357     
