  1.2999998,    -5.8067848,    -2.8220834,    -0.8017468,    -5.8312784,     0.3774563,    -1.9590481
  1.3199998,    -4.9238216,    -3.7329771,    -0.8770706,    -4.9496913,     0.5435333,    -1.9397733
  1.3399998,    -3.9465657,    -4.6363907,    -0.9388190,    -3.9732374,     0.7177631,    -1.9037837
  1.3599998,    -2.8884557,    -5.5146284,    -0.9861378,    -2.9153781,     0.8981772,    -1.8514396
  1.3799998,    -1.7648503,    -6.3501273,    -1.0184331,    -1.7915093,     1.0826979,    -1.7834748
  1.3999998,    -0.5927182,    -7.1258418,    -1.0353695,    -0.6186489,     1.2691744,    -1.7009817
  1.4199998,     0.6097068,    -7.8256240,    -1.0368628,     0.5849095,     1.4554191,    -1.6053877
  1.4399998,     1.8232984,    -8.4345876,    -1.0230683,     1.7999717,     1.6392448,    -1.4984251
  1.4599998,     3.0284283,    -8.9394491,    -0.9943660,     3.0068353,     1.8185018,    -1.3820942
  1.4799998,     4.2053667,    -9.3288368,    -0.9513421,     4.1856936,     1.9911134,    -1.2586214
  1.4999998,     5.3346845,    -9.5935610,    -0.8947674,     5.3170394,     2.1551096,    -1.1304115
  1.5199998,     6.3976469,    -9.7268382,    -0.8255748,     6.3820619,     2.3086592,    -0.9999974
  1.5399998,     7.3765911,    -9.7244642,    -0.7448349,     7.3630265,     2.4500975,    -0.8699861
  1.5599998,     8.2552797,    -9.5849309,    -0.6537309,     8.2436302,     2.5779514,    -0.7430043
  1.5799998,     9.0192219,    -9.3094849,    -0.5535340,     9.0093255,     2.6909600,    -0.6216419
  1.5999998,     9.6559561,    -8.9021244,    -0.4455792,     9.6476043,     2.7880907,    -0.5083981
  1.6199998,    10.1552889,    -8.3695356,    -0.3312415,    10.1482385,     2.8685503,    -0.4056274
  1.6399998,    10.5094846,    -7.7209684,    -0.2119150,    10.5034703,     2.9317920,    -0.3154903
  1.6599998,    10.7134022,    -6.9680546,    -0.0889931,    10.7081499,     2.9775166,    -0.2399059
  1.6799998,    10.7645781,    -6.1245720,     0.0361496,    10.7598187,     3.0056690,    -0.1805111
  1.6999998,    10.6632527,    -5.2061591,     0.1621714,    10.6587349,     3.0164307,    -0.1386238
  1.7199998,    10.4123410,    -4.2299873,     0.2877768,    10.4078442,     3.0102063,    -0.1152135
  1.7399998,    10.0173499,    -3.2143981,     0.4117257,    10.0126953,     2.9876078,    -0.1108783
  1.7599998,     9.4862426,    -2.1785116,     0.5328414,     9.4813034,     2.9494336,    -0.1258291
  1.7799998,     8.8292563,    -1.1418173,     0.6500154,     8.8239654,     2.8966453,    -0.1598810
  1.7999998,     8.0586753,    -0.1237552,     0.7622101,     8.0530311,     2.8303418,    -0.2124538
  1.8199998,     7.1885673,     0.8567035,     0.8684602,     7.1826374,     2.7517315,    -0.2825781
  1.8399998,     6.2344877,     1.7814655,     0.9678714,     6.2284096,     2.6621029,    -0.3689110
  1.8599998,     5.2131595,     2.6337061,     1.0596193,     5.2071388,     2.5627951,    -0.4697574
  1.8799998,     4.1421355,     3.3982323,     1.1429458,     4.1364416,     2.4551687,    -0.5830994
  1.8999998,     3.0394509,     4.0618091,     1.2171562,     3.0344096,     2.3405763,    -0.7066307
  1.9199998,     1.9232733,     4.6134427,     1.2816158,     1.9192576,     2.2203360,    -0.8377980
  1.9399998,     0.8115581,     5.0446143,     1.3357464,     0.8089764,     2.0957057,    -0.9738456
  1.9599998,    -0.2782842,     5.3494570,     1.3790232,    -0.2790019,     1.9678608,    -1.1118655
  1.9799998,    -1.3297011,     5.5248751,     1.4109737,    -1.3281183,     1.8378743,    -1.2488495
  1.9999998,    -2.3272867,     5.5705995,     1.4311758,    -2.3229769,     1.7067009,    -1.3817437
  2.0199998,    -3.2570390,     5.4891812,     1.4392583,    -3.2496027,     1.5751642,    -1.5075039
  2.0399998,    -4.1065821,     5.2859207,     1.4349026,    -4.0956640,     1.4439484,    -1.6231516
  2.0599998,    -4.8653498,     4.9687362,     1.4178452,    -4.8506555,     1.3135936,    -1.7258281
  2.0799998,    -5.5247259,     4.5479735,     1.3878819,    -5.5060383,     1.1844954,    -1.8128475
  2.0999998,    -6.0781426,     4.0361613,     1.3448730,    -6.0553362,     1.0569082,    -1.8817460
  2.1199998,    -6.5211330,     3.4477187,     1.2887498,    -6.4941865,     0.9309524,    -1.9303286
  2.1399998,    -6.8513401,     2.7986211,     1.2195219,    -6.8203468,     0.8066250,    -1.9567095
  2.1599998,    -7.0684821,     2.1060317,     1.1372845,    -7.0336574,     0.6838133,    -1.9593490
  2.1799998,    -7.1742774,     1.3879082,     1.0422269,    -7.1359629,     0.5623115,    -1.9370831
  2.1999998,    -7.1723312,     0.6625928,     0.9346402,    -7.1309958,     0.4418390,    -1.8891471
  2.2199998,    -7.0679877,    -0.0516043,     0.8149249,    -7.0242247,     0.3220609,    -1.8151927
  2.2399998,    -6.8681525,    -0.7368197,     0.6835976,    -6.8226732,     0.2026097,    -1.7152975
  2.2599998,    -6.5810903,    -1.3760379,     0.5412964,    -6.5347137,     0.0831065,    -1.5899673
  2.2799998,    -6.2162022,    -1.9534730,     0.3887855,    -6.1698411,    -0.0368163,    -1.4401311
  2.2999998,    -5.7837894,    -2.4549193,     0.2269565,    -5.7384333,    -0.1574943,    -1.2671292
  2.3199998,    -5.2948081,    -2.8680644,     0.0568293,    -5.2515025,    -0.2792108,    -1.0726940
  2.3399998,    -4.7606215,    -3.1827578,    -0.1204507,    -4.7204451,    -0.4021785,    -0.8589242
  2.3599998,    -4.1927551,    -3.3912287,    -0.3036173,    -4.1567942,    -0.5265235,    -0.6282530
  2.3799998,    -3.6026591,    -3.4882480,    -0.4912908,    -3.5719805,    -0.6522715,    -0.3834108
  2.3999998,    -3.0014846,    -3.4712321,    -0.6819886,    -2.9771075,    -0.7793374,    -0.1273824
  2.4199998,    -2.3998765,    -3.3402853,    -0.8741377,    -2.3827442,    -0.9075177,     0.1366394
  2.4399998,    -1.8077879,    -3.0981804,    -1.0660904,    -1.7987396,    -1.0364866,     0.4053037
  2.4599998,    -1.2343187,    -2.7502796,    -1.2561421,    -1.2340623,    -1.1657953,     0.6751545
  2.4799998,    -0.6875811,    -2.3043954,    -1.4425511,    -0.6966686,    -1.2948753,     0.9426846
  2.4999998,    -0.1745942,    -1.7705976,    -1.6235610,    -0.1933984,    -1.4230445,     1.2043910
  2.5199998,     0.2987926,    -1.1609696,    -1.7974232,     0.2700968,    -1.5495167,     1.4568297
  2.5399998,     0.7279450,    -0.4893204,    -1.9624220,     0.6893962,    -1.6734147,     1.6966695
  2.5599998,     1.1094605,     0.2291409,    -2.1168992,     1.0613217,    -1.7937857,     1.9207438
  2.5799998,     1.4411559,     0.9781596,    -2.2592790,     1.3839208,    -1.9096186,     2.1261002
  2.5999998,     1.7220285,     1.7408120,    -2.3880929,     1.6564222,    -2.0198641,     2.3100455
  2.6199998,     1.9521927,     2.4998942,    -2.5020027,     1.8791665,    -2.1234559,     2.4701873
  2.6399998,     2.1327943,     3.2383139,    -2.5998234,     2.0535158,    -2.2193325,     2.6044700
  2.6599998,     2.2659068,     3.9394772,    -2.6805426,     2.1817437,    -2.3064600,     2.7112056
  2.6799998,     2.3544124,     4.5876603,    -2.7433385,     2.2669110,    -2.3838547,     2.7890988
  2.6999998,     2.4018716,     5.1683589,    -2.7875948,     2.3127301,    -2.4506043,     2.8372644
  2.7199998,     2.4123849,     5.6686065,    -2.8129123,     2.3234219,    -2.5058895,     2.8552401
  2.7399998,     2.3904510,     6.0772548,    -2.8191166,     2.3035702,    -2.5490025,     2.8429905
  2.7599998,     2.3408244,     6.3852101,    -2.8062630,     2.2579751,    -2.5793640,     2.8009056
  2.7799998,     2.2683769,     6.5856214,    -2.7746368,     2.1915126,    -2.5965386,     2.7297920
  2.7999998,     2.1779651,     6.6740144,    -2.7247496,     2.1089996,    -2.6002458,     2.6308577
  2.8199998,     2.0743080,     6.6483711,    -2.6573323,     2.0150709,    -2.5903695,     2.5056905
  2.8399998,     1.9618764,     6.5091521,    -2.5733233,     1.9140688,    -2.5669635,     2.3562306
  2.8599998,     1.8447967,     6.2592623,    -2.4738545,     1.8099479,    -2.5302537,     2.1847377
  2.8799998,     1.7267702,     5.9039612,    -2.3602326,     1.7061970,    -2.4806374,     1.9937537
  2.8999998,     1.6110102,     5.4507205,    -2.2339180,     1.6057787,    -2.4186787,     1.7860607
  2.9199998,     1.5001957,     4.9090333,    -2.0965012,     1.5110881,    -2.3451010,     1.5646359
  2.9399998,     1.3964436,     4.2901783,    -1.9496771,     1.4239299,    -2.2607767,     1.3326037
  2.9599998,     1.3012988,     3.6069475,    -1.7952174,     1.3455139,    -2.1667130,     1.0931863
  2.9799998,     1.2157395,     2.8733410,    -1.6349420,     1.2764681,    -2.0640367,     0.8496527
  2.9999998,     1.1401998,     2.1042399,    -1.4706904,     1.2168675,    -1.9539760,     0.6052679
  3.0199998,     1.0746052,     1.3150612,    -1.3042927,     1.1662777,    -1.8378400,     0.3632429
  3.0399998,     1.0184207,     0.5214066,    -1.1375412,     1.1238111,    -1.7169985,     0.1266859
  3.0599998,     0.9707092,    -0.2612891,    -0.9721639,     1.0881929,    -1.5928589,    -0.1014439
  3.0799998,     0.9301972,    -1.0181008,    -0.8097987,     1.0578353,    -1.4668445,    -0.3183795
  3.0999998,     0.8953469,    -1.7349390,    -0.6519707,     1.0309167,    -1.3403716,    -0.5215862
  3.1199998,     0.8644311,    -2.3988529,    -0.5000718,     1.0054640,    -1.2148273,    -0.7087959
  3.1399998,     0.8356093,    -2.9983015,    -0.3553431,     0.9794353,    -1.0915490,    -0.8780379
  3.1599998,     0.8070018,    -3.5233893,    -0.2188609,     0.9507997,    -0.9718039,    -1.0276635
  3.1799998,     0.7767617,    -3.9660598,    -0.0915260,     0.9176142,    -0.8567715,    -1.1563652
  3.1999998,     0.7431407,    -4.3202444,     0.0259434,     0.8780928,    -0.7475269,    -1.2631898
  3.2199998,     0.7045482,    -4.5819618,     0.1330152,     0.8306688,    -0.6450275,    -1.3475453
  3.2399998,     0.6596030,    -4.7493685,     0.2293429,     0.7740469,    -0.5501010,    -1.4092017
  3.2599998,     0.6071747,    -4.8227586,     0.3147622,     0.7072449,    -0.4634373,    -1.4482858
  3.2799998,     0.5464159,    -4.8045133,     0.3892833,     0.6296248,    -0.3855820,    -1.4652698
  3.2999998,     0.4767843,    -4.6990038,     0.4530818,     0.5409111,    -0.3169334,    -1.4609542
  3.3199998,     0.3980537,    -4.5124485,     0.5064845,     0.4411982,    -0.2577416,    -1.4364460
  3.3399998,     0.3103154,    -4.2527296,     0.5499554,     0.3309464,    -0.2081113,    -1.3931315
  3.3599998,     0.2139701,    -3.9291742,     0.5840775,     0.2109666,    -0.1680057,    -1.3326447
  3.3799998,     0.1097103,    -3.5523054,     0.6095346,     0.0823955,    -0.1372542,    -1.2568329
  3.3999998,    -0.0015044,    -3.1335690,     0.6270912,    -0.0533381,    -0.1155606,    -1.1677185
  3.4199998,    -0.1184792,    -2.6850436,     0.6375726,    -0.1945541,    -0.1025150,    -1.0674591
  3.4399998,    -0.2398212,    -2.2191413,     0.6418441,    -0.3393689,    -0.0976052,    -0.9583057
  3.4599998,    -0.3639805,    -1.7483056,     0.6407911,    -0.4857460,    -0.1002310,    -0.8425606
  3.4799998,    -0.4892940,    -1.2847133,     0.6352998,    -0.6315505,    -0.1097187,    -0.7225355
  3.4999998,    -0.6140303,    -0.8399894,     0.6262395,    -0.7746039,    -0.1253356,    -0.6005099
  3.5199998,    -0.7364342,    -0.4249391,     0.6144459,    -0.9127390,    -0.1463059,    -0.4786915
  3.5399998,    -0.8547697,    -0.0493049,     0.6007067,    -1.0438519,    -0.1718253,    -0.3591793
  3.5599998,    -0.9673607,     0.2784469,     0.5857493,    -1.1659513,    -0.2010760,    -0.2439289
  3.5799998,    -1.0726272,     0.5513047,     0.5702306,    -1.2772023,    -0.2332407,    -0.1347222
  3.5999998,    -1.1691179,     0.7638529,     0.5547294,    -1.3759651,    -0.2675156,    -0.0331405
  3.6199998,    -1.2555362,     0.9123711,     0.5397412,    -1.4608265,    -0.3031219,     0.0594572
  3.6399998,    -1.3307622,     0.9948917,     0.5256757,    -1.5306251,    -0.3393170,     0.1419517
  3.6599998,    -1.3938671,     1.0112134,     0.5128566,    -1.5844683,    -0.3754029,     0.2134754
  3.6799998,    -1.4441230,     0.9628720,     0.5015234,    -1.6217415,    -0.4107338,     0.2734189
  3.6999998,    -1.4810060,     0.8530700,     0.4918353,    -1.6421110,    -0.4447220,     0.3214333
  3.7199998,    -1.5041943,     0.6865659,     0.4838779,    -1.6455186,    -0.4768418,     0.3574257
  3.7399998,    -1.5135609,     0.4695286,     0.4776697,    -1.6321701,    -0.5066322,     0.3815507
  3.7599998,    -1.5091629,     0.2093595,     0.4731717,    -1.6025181,    -0.5336975,     0.3941974
  3.7799998,    -1.4912259,    -0.0855126,     0.4702965,    -1.5572396,    -0.5577072,     0.3959713
  3.7999998,    -1.4601270,    -0.4058579,     0.4689187,    -1.4972097,    -0.5783936,     0.3876725
  3.8199998,    -1.4163751,    -0.7418884,     0.4688857,    -1.4234721,    -0.5955495,     0.3702709
  3.8399998,    -1.3605900,    -1.0835100,     0.4700278,    -1.3372082,    -0.6090234,     0.3448782
  3.8599998,    -1.2934824,    -1.4205781,     0.4721681,    -1.2397046,    -0.6187154,     0.3127181
  3.8799998,    -1.2158334,    -1.7431510,     0.4751323,    -1.1323218,    -0.6245713,     0.2750943
  3.8999998,    -1.1284761,    -2.0417338,     0.4787567,    -1.0164632,    -0.6265774,     0.2333589
  3.9199998,    -1.0322787,    -2.3075078,     0.4828952,    -0.8935466,    -0.6247538,     0.1888797
  3.9399998,    -0.9281303,    -2.5325406,     0.4874256,    -0.7649787,    -0.6191491,     0.1430086
  3.9599998,    -0.8169298,    -2.7099705,     0.4922535,    -0.6321324,    -0.6098344,     0.0970513
  3.9799998,    -0.6995769,    -2.8341629,     0.4973154,    -0.4963287,    -0.5968979,     0.0522384
  3.9999998,    -0.5769675,    -2.9008341,     0.5025796,    -0.3588226,    -0.5804401,     0.0097002
  4.0199998,    -0.4499911,    -2.9071402,     0.5080460,    -0.2207927,    -0.5605695,    -0.0295568
  4.0399998,    -0.3195310,    -2.8517305,     0.5137441,    -0.0833358,    -0.5373990,    -0.0646693
  4.0599998,    -0.1864678,    -2.7347630,     0.5197297,     0.0525349,    -0.5110430,    -0.0949326
  4.0799998,    -0.0516835,    -2.5578835,     0.5260808,     0.1858878,    -0.4816157,    -0.1198119
  4.0999998,     0.0839315,    -2.3241690,     0.5328915,     0.3158678,    -0.4492299,    -0.1389500
  4.1199998,     0.2194722,    -2.0380364,     0.5402663,     0.4416887,    -0.4139963,    -0.1521695
  4.1399998,     0.3540113,    -1.7051215,     0.5483130,     0.5626234,    -0.3760242,    -0.1594714
  4.1599998,     0.4865934,    -1.3321288,     0.5571355,     0.6779932,    -0.3354227,    -0.1610296
  4.1799998,     0.6162291,    -0.9266587,     0.5668267,     0.7871570,    -0.2923021,    -0.1571805
  4.1999998,     0.7418923,    -0.4970147,     0.5774619,     0.8894998,    -0.2467761,    -0.1484096
  4.2199998,     0.8625191,    -0.0519973,     0.5890917,     0.9844237,    -0.1989645,    -0.1353344
  4.2399998,     0.9770096,     0.3993117,     0.6017370,     1.0713392,    -0.1489959,    -0.1186848
  4.2599998,     1.0842337,     0.8477683,     0.6153835,     1.1496602,    -0.0970104,    -0.0992805
  4.2799998,     1.1830393,     1.2843833,     0.6299785,     1.2188002,    -0.0431628,    -0.0780070
  4.2999998,     1.2722650,     1.7005332,     0.6454282,     1.2781734,     0.0123750,    -0.0557900
  4.3199998,     1.3507556,     2.0881578,     0.6615966,     1.3271971,     0.0694113,    -0.0335699
  4.3399998,     1.4173812,     2.4399426,     0.6783056,     1.3652995,     0.1277329,    -0.0122755
  4.3599998,     1.4710592,     2.7494792,     0.6953367,     1.3919292,     0.1871037,     0.0072012
  4.3799998,     1.5107784,     3.0114025,     0.7124343,     1.4065684,     0.2472633,     0.0240292
  4.3999998,     1.5356253,     3.2214995,     0.7293095,     1.4087488,     0.3079272,     0.0374603
  4.4199998,     1.5448107,     3.3767899,     0.7456460,     1.3980696,     0.3687870,     0.0468498
  4.4399998,     1.5376976,     3.4755750,     0.7611064,     1.3742166,     0.4295120,     0.0516729
  4.4599998,     1.5138270,     3.5174548,     0.7753398,     1.3369828,     0.4897506,     0.0515390
  4.4799998,     1.4729431,     3.5033143,     0.7879896,     1.2862886,     0.5491334,     0.0462024
  4.4999998,     1.4150158,     3.4352783,     0.7987021,     1.2222013,     0.6072764,     0.0355685
  4.5199998,     1.3402595,     3.3166378,     0.8071350,     1.1449529,     0.6637849,     0.0196972
  4.5399998,     1.2491476,     3.1517493,     0.8129659,     1.0549557,     0.7182582,    -0.0011980
  4.5599998,     1.1424225,     2.9459095,     0.8159006,     0.9528143,     0.7702946,    -0.0267554
  4.5799998,     1.0210991,     2.7052106,     0.8156807,     0.8393345,     0.8194964,    -0.0564728
  4.5999998,     0.8864633,     2.4363776,     0.8120904,     0.7155264,     0.8654760,    -0.0897201
  4.6199998,     0.7400627,     2.1465945,     0.8049623,     0.5826037,     0.9078616,    -0.1257543
  4.6399998,     0.5836921,     1.8433208,     0.7941822,     0.4419772,     0.9463025,    -0.1637371
  4.6599998,     0.4193710,     1.5341060,     0.7796923,     0.2952426,     0.9804752,    -0.2027557
  4.6799998,     0.2493159,     1.2264041,     0.7614933,     0.1441630,     1.0100886,    -0.2418445
  4.6999998,     0.0759059,     0.9273942,     0.7396448,    -0.0093540,     1.0348892,    -0.2800086
  4.7199998,    -0.0983570,     0.6438107,     0.7142644,    -0.1632843,     1.0546653,    -0.3162481
  4.7399998,    -0.2708915,     0.3817873,     0.6855251,    -0.3155199,     1.0692514,    -0.3495822
  4.7599998,    -0.4390856,     0.1467184,     0.6536516,    -0.4639055,     1.0785317,    -0.3790733
  4.7799998,    -0.6003465,    -0.0568593,     0.6189147,    -0.6062781,     1.0824422,    -0.4038495
  4.7999998,    -0.7521526,    -0.2253617,     0.5816254,    -0.7405088,     1.0809730,    -0.4231266
  4.8199998,    -0.8921056,    -0.3562278,     0.5421274,    -0.8645461,     1.0741694,    -0.4362266
  4.8399998,    -1.0179820,    -0.4479637,     0.5007888,    -0.9764590,     1.0621319,    -0.4425952
  4.8599998,    -1.1277808,    -0.5001597,     0.4579938,    -1.0744796,     1.0450159,    -0.4418153
  4.8799998,    -1.2197694,    -0.5134805,     0.4141330,    -1.1570431,     1.0230300,    -0.4336181
  4.8999998,    -1.2925233,    -0.4896290,     0.3695953,    -1.2228248,     0.9964341,    -0.4178901
  4.9199998,    -1.3449601,    -0.4312857,     0.3247578,    -1.2707730,     0.9655364,    -0.3946772
  4.9399998,    -1.3763670,    -0.3420238,     0.2799786,    -1.3001368,     0.9306894,    -0.3641842
  4.9599998,    -1.3864198,    -0.2262050,     0.2355878,    -1.3104874,     0.8922864,    -0.3267719
  4.9799998,    -1.3751941,    -0.0888564,     0.1918814,    -1.3017330,     0.8507559,    -0.2829494
  4.9999998,    -1.3431672,     0.0644670,     0.1491151,    -1.2741264,     0.8065569,    -0.2333639
  5.0199998,    -1.2912114,     0.2278306,     0.1074994,    -1.2282652,     0.7601730,    -0.1787872
  5.0399998,    -1.2205771,     0.3950763,     0.0671971,    -1.1650832,     0.7121067,    -0.1200989
  5.0599998,    -1.1328688,     0.5599817,     0.0283204,    -1.0858356,     0.6628732,    -0.0582682
  5.0799998,    -1.0300113,     0.7164191,    -0.0090684,    -0.9920750,     0.6129945,     0.0056673
  5.0999998,    -0.9142088,     0.8585099,    -0.0449567,    -0.8856220,     0.5629928,     0.0706231
  5.1199998,    -0.7878975,     0.9807719,    -0.0793780,    -0.7685278,     0.5133851,     0.1354913
  5.1399998,    -0.6536922,     1.0782541,    -0.1124090,    -0.6430323,     0.4646768,     0.1991638
  5.1599998,    -0.5143290,     1.1466580,    -0.1441635,    -0.5115171,     0.4173564,     0.2605555
  5.1799998,    -0.3726039,     1.1824412,    -0.1747864,    -0.3764548,     0.3718902,     0.3186267
  5.1999998,    -0.2313115,     1.1829021,    -0.2044465,    -0.2403562,     0.3287176,     0.3724048
  5.2199998,    -0.0931824,     1.1462429,    -0.2333284,    -0.1057165,     0.2882462,     0.4210035
  5.2399998,     0.0391775,     1.0716107,    -0.2616239,     0.0250384,     0.2508482,     0.4636406
  5.2599998,     0.1633444,     0.9591150,    -0.2895238,     0.1496042,     0.2168568,     0.4996528
  5.2799998,     0.2771297,     0.8098226,    -0.3172089,     0.2658474,     0.1865633,     0.5285083
  5.2999998,     0.3786277,     0.6257295,    -0.3448416,     0.3718503,     0.1602145,     0.5498157
  5.3199998,     0.4662557,     0.4097107,    -0.3725584,     0.4659510,     0.1380109,     0.5633300
  5.3399998,     0.5387859,     0.1654501,    -0.4004623,     0.5467772,     0.1201053,     0.5689553
  5.3599998,     0.5953698,    -0.1026479,    -0.4286175,     0.6132728,     0.1066020,     0.5667443
  5.3799998,     0.6355515,    -0.3895636,    -0.4570436,     0.6647169,     0.0975564,     0.5568943
  5.3999998,     0.6592721,    -0.6897799,    -0.4857127,     0.7007345,     0.0929751,     0.5397400
  5.4199998,     0.6668646,    -0.9974113,    -0.5145469,     0.7212992,     0.0928164,     0.5157441
  5.4399998,     0.6590380,    -1.3063394,    -0.5434176,     0.7267265,     0.0969917,     0.4854844
  5.4599998,     0.6368532,    -1.6103535,    -0.5721466,     0.7176602,     0.1053664,     0.4496392
  5.4799998,     0.6016896,    -1.9032918,    -0.6005083,     0.6950497,     0.1177622,     0.4089706
  5.4999998,     0.5552044,    -2.1791792,    -0.6282340,     0.6601206,     0.1339592,     0.3643068
  5.5199998,     0.4992845,    -2.4323607,    -0.6550167,     0.6143390,     0.1536982,     0.3165223
  5.5399998,     0.4359942,    -2.6576259,    -0.6805184,     0.5593700,     0.1766837,     0.2665189
  5.5599998,     0.3675177,    -2.8503214,    -0.7043772,     0.4970321,     0.2025871,     0.2152057
  5.5799998,     0.2960997,    -3.0064509,    -0.7262164,     0.4292481,     0.2310499,     0.1634802
  5.5999998,     0.2239853,    -3.1227580,    -0.7456536,     0.3579943,     0.2616875,     0.1122092
  5.6199998,     0.1533600,    -3.1967924,    -0.7623105,     0.2852495,     0.2940928,     0.0622124
  5.6399998,     0.0862922,    -3.2269577,    -0.7758230,     0.2129443,     0.3278406,     0.0142465
  5.6599998,     0.0246798,    -3.2125387,    -0.7858511,     0.1429129,     0.3624913,    -0.0310083
  5.6799998,    -0.0297985,    -3.1537097,    -0.7920883,     0.0768478,     0.3975957,    -0.0729595
  5.6999998,    -0.0757257,    -3.0515227,    -0.7942706,     0.0162601,     0.4326990,    -0.1111109
  5.7199998,    -0.1119804,    -2.9078770,    -0.7921848,    -0.0375558,     0.4673456,    -0.1450694
  5.7399998,    -0.1377634,    -2.7254697,    -0.7856754,    -0.0835508,     0.5010837,    -0.1745478
  5.7599998,    -0.1526147,    -2.5077307,    -0.7746506,    -0.1209415,     0.5334694,    -0.1993660
  5.7799998,    -0.1564211,    -2.2587414,    -0.7590865,    -0.1492245,     0.5640720,    -0.2194495
  5.7999998,    -0.1494142,    -1.9831419,    -0.7390301,    -0.1681821,     0.5924780,    -0.2348243
  5.8199998,    -0.1321590,    -1.6860258,    -0.7146004,    -0.1778797,     0.6182955,    -0.2456109
  5.8399998,    -0.1055328,    -1.3728285,    -0.6859883,    -0.1786559,     0.6411585,    -0.2520155
  5.8599998,    -0.0706962,    -1.0492091,    -0.6534542,    -0.1711052,     0.6607313,    -0.2543195
  5.8799998,    -0.0290560,    -0.7209290,    -0.6173243,    -0.1560533,     0.6767115,    -0.2528672
  5.8999998,     0.0177784,    -0.3937319,    -0.5779855,    -0.1345272,     0.6888341,    -0.2480535
  5.9199998,     0.0680441,    -0.0732242,    -0.5358785,    -0.1077188,     0.6968746,    -0.2403094
  5.9399998,     0.1198779,     0.2352372,    -0.4914903,    -0.0769459,     0.7006513,    -0.2300886
  5.9599998,     0.1713721,     0.5266520,    -0.4453445,    -0.0436092,     0.7000280,    -0.2178530
  5.9799998,     0.2206310,     0.7964721,    -0.3979920,    -0.0091478,     0.6949153,    -0.2040595
  5.9999998,     0.2658271,     1.0406865,    -0.3500004,     0.0250057,     0.6852722,    -0.1891472
  6.0199998,     0.3052553,     1.2558935,    -0.3019433,     0.0574687,     0.6711067,    -0.1735256
  6.0399998,     0.3373832,     1.4393577,    -0.2543890,     0.0869512,     0.6524754,    -0.1575649
  6.0599998,     0.3608964,     1.5890516,    -0.2078905,     0.1122940,     0.6294834,    -0.1415871
  6.0799998,     0.3747376,     1.7036825,    -0.1629745,     0.1325030,     0.6022828,    -0.1258596
  6.0999998,     0.3781384,     1.7827013,    -0.1201325,     0.1467780,     0.5710708,    -0.1105904
